Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Latvia,293,1,,0.54,487,263.15
Latvia,307,1,,0.54,488,263.69
Latvia,335,7,,3.78,495,267.47
Latvia,349,1,,0.54,496,268.01
Latvia,363,15,,8.11,511,276.12
Latvia,377,164,Others,88.62,675,364.74
Latvia,391,380,Others,205.33,1055,570.07
Latvia,405,474,Others,256.13,1529,826.2
Latvia,419,648,Others,350.15,2177,1176.35
Latvia,433,1243,Alpha,671.65,3420,1848.0
Latvia,447,759,Alpha,410.13,4179,2258.13
Latvia,461,790,Alpha,426.88,4969,2685.01
Latvia,475,730,Alpha,394.46,5699,3079.47
Latvia,489,559,Alpha,302.06,6258,3381.53
Latvia,503,362,Alpha,195.61,6620,3577.14
Latvia,517,214,Alpha,115.63,6834,3692.77
Latvia,531,226,Delta,122.12,7060,3814.89
Latvia,545,100,Delta,54.03,7160,3868.92
Latvia,559,187,Delta,101.05,7347,3969.97
Latvia,573,148,Delta,79.97,7495,4049.94
Latvia,587,288,Delta,155.62,7783,4205.56
Latvia,601,230,Delta,124.28,8013,4329.84
Latvia,615,186,Delta,100.51,8199,4430.35
Latvia,629,283,Delta,152.92,8482,4583.27
Latvia,643,572,Delta,309.08,9054,4892.35
Latvia,657,420,Delta,226.95,9474,5119.3
Latvia,671,731,Delta,395.0,10205,5514.3
Latvia,685,555,Delta,299.89,10760,5814.19
Latvia,699,490,Delta,264.77,11250,6078.96
Latvia,713,450,Delta,243.16,11700,6322.12
Latvia,727,549,Omicron (BA.1),296.65,12249,6618.77
Latvia,741,824,Omicron (BA.1),445.25,13073,7064.02
Latvia,755,882,Omicron (BA.1),476.59,13955,7540.61
Latvia,769,834,Omicron (BA.2),450.65,14789,7991.26
Latvia,783,718,Omicron (BA.2),387.97,15507,8379.23
Latvia,797,602,Omicron (BA.2),325.29,16109,8704.52
Latvia,811,195,Omicron (BA.2),105.37,16304,8809.89
Latvia,825,114,Omicron (BA.2),61.6,16418,8871.49
Latvia,839,45,Omicron (BA.2),24.32,16463,8895.81
Latvia,853,100,Omicron (BA.2),54.03,16563,8949.84
Latvia,867,315,Omicron (BA.2),170.21,16878,9120.05
Latvia,881,186,Omicron (BA.2),100.51,17064,9220.56
Latvia,895,97,Omicron (BA.5),52.41,17161,9272.97
Latvia,909,219,Omicron (BA.5),118.34,17380,9391.31
Latvia,923,548,Omicron (BA.5),296.11,17928,9687.42
Latvia,937,855,Omicron (BA.5),462.0,18783,10149.42
Latvia,951,713,Omicron (BA.5),385.27,19496,10534.69
Latvia,965,1031,Omicron (BA.5),557.1,20527,11091.79
Latvia,979,1499,Omicron (BA.5),809.98,22026,11901.77
Latvia,993,1101,Omicron (BA.5),594.92,23127,12496.69
Latvia,1007,1216,Omicron (BA.5),657.07,24343,13153.76
Latvia,1021,683,Omicron (BA.5),369.06,25026,13522.82
Latvia,1035,597,Omicron (BA.5),322.59,25623,13845.41
Latvia,1049,141,Omicron (BA.5),76.19,25764,13921.6
Latvia,1063,142,Omicron (BA.5),76.73,25906,13998.33
Latvia,1077,20,,10.81,25926,14009.14
Lebanon,111,3,,0.55,3,0.55
Lebanon,139,9,,1.64,12,2.19
Lebanon,167,16,,2.91,28,5.1
Lebanon,181,12,,2.19,40,7.29
Lebanon,195,14,,2.55,54,9.84
Lebanon,209,6,,1.09,60,10.93
Lebanon,223,14,,2.55,74,13.48
Lebanon,237,26,,4.74,100,18.22
Lebanon,251,7,,1.28,107,19.5
Lebanon,265,16,,2.91,123,22.41
Lebanon,279,15,,2.73,138,25.14
Lebanon,293,6,,1.09,144,26.23
Lebanon,307,7,,1.28,151,27.51
Lebanon,321,24,,4.37,175,31.88
Lebanon,335,41,Others,7.47,216,39.35
Lebanon,349,19,,3.46,235,42.81
Lebanon,363,91,Others,16.58,326,59.39
Lebanon,377,74,Alpha,13.48,400,72.87
Lebanon,391,89,Alpha,16.21,489,89.08
Lebanon,405,123,Alpha,22.41,612,111.49
Lebanon,419,148,Alpha,26.96,760,138.45
Lebanon,433,110,Alpha,20.04,870,158.49
Lebanon,447,93,Alpha,16.94,963,175.43
Lebanon,461,78,Alpha,14.21,1041,189.64
Lebanon,475,55,Alpha,10.02,1096,199.66
Lebanon,489,11,,2.0,1107,201.66
Lebanon,503,12,,2.19,1119,203.85
Lebanon,517,4,,0.73,1123,204.58
Lebanon,531,17,,3.1,1140,207.68
Lebanon,545,62,Delta,11.29,1202,218.97
Lebanon,559,46,Delta,8.38,1248,227.35
Lebanon,573,72,Delta,13.12,1320,240.47
Lebanon,587,50,Delta,9.11,1370,249.58
Lebanon,601,76,Delta,13.84,1446,263.42
Lebanon,615,55,Delta,10.02,1501,273.44
Lebanon,629,51,Delta,9.29,1552,282.73
Lebanon,643,41,Delta,7.47,1593,290.2
Lebanon,657,47,Delta,8.56,1640,298.76
Lebanon,671,50,Delta,9.11,1690,307.87
Lebanon,685,52,Delta,9.47,1742,317.34
Lebanon,699,77,Delta,14.03,1819,331.37
Lebanon,713,52,Delta,9.47,1871,340.84
Lebanon,727,69,Omicron (BA.1),12.57,1940,353.41
Lebanon,741,135,Omicron (BA.1),24.59,2075,378.0
Lebanon,755,68,Omicron (BA.2),12.39,2143,390.39
Lebanon,769,41,Omicron (BA.2),7.47,2184,397.86
Lebanon,783,7,,1.28,2191,399.14
Lebanon,797,7,,1.28,2198,400.42
Lebanon,811,2,,0.36,2200,400.78
Lebanon,867,1,,0.18,2201,400.96
Lebanon,881,1,,0.18,2202,401.14
Lebanon,895,11,,2.0,2213,403.14
Lebanon,909,16,,2.91,2229,406.05
Lebanon,923,13,,2.37,2242,408.42
Lebanon,937,21,,3.83,2263,412.25
Lebanon,951,10,,1.82,2273,414.07
Lebanon,965,6,,1.09,2279,415.16
Lebanon,979,2,,0.36,2281,415.52
Lebanon,993,1,,0.18,2282,415.7
Lebanon,1021,1,,0.18,2283,415.88
Lebanon,1035,7,,1.28,2290,417.16
Lebanon,1049,2,,0.36,2292,417.52
Lebanon,1077,3,,0.55,2295,418.07
Lebanon,1091,8,,1.46,2303,419.53
Lebanon,1105,8,,1.46,2311,420.99
Lebanon,1119,2,,0.36,2313,421.35
Lebanon,1133,6,,1.09,2319,422.44
Lebanon,1147,3,,0.55,2322,422.99
Lebanon,1161,5,,0.91,2327,423.9
Lebanon,1175,6,,1.09,2333,424.99
Lebanon,1189,8,,1.46,2341,426.45
Lebanon,1203,7,,1.28,2348,427.73
Lebanon,1217,4,,0.73,2352,428.46
Lebanon,1231,1,,0.18,2353,428.64
Lebanon,1245,2,,0.36,2355,429.0
Lebanon,1273,3,,0.55,2358,429.55
Lebanon,1301,7,,1.28,2365,430.83
Lebanon,1315,10,,1.82,2375,432.65
Lebanon,1329,7,,1.28,2382,433.93
Lebanon,1343,6,,1.09,2388,435.02
Lebanon,1357,1,,0.18,2389,435.2
Lebanon,1385,2,,0.36,2391,435.56
Lebanon,1399,1,,0.18,2392,435.74
Lebanon,1413,1,,0.18,2393,435.92
Lebanon,1427,3,,0.55,2396,436.47
Lebanon,1441,1,,0.18,2397,436.65
Lebanon,1455,1,,0.18,2398,436.83
Liechtenstein,279,3,,76.23,3,76.23
Liechtenstein,307,1,,25.41,4,101.64
Liechtenstein,321,2,,50.82,6,152.46
Liechtenstein,335,11,,279.51,17,431.97
Liechtenstein,349,13,,330.33,30,762.3
Liechtenstein,377,3,,76.23,33,838.53
Liechtenstein,391,3,,76.23,36,914.76
Liechtenstein,447,8,,203.28,44,1118.04
Liechtenstein,461,10,,254.1,54,1372.14
Liechtenstein,475,12,,304.92,66,1677.06
Liechtenstein,489,2,,50.82,68,1727.88
Liechtenstein,517,4,,101.64,72,1829.52
Liechtenstein,545,3,,76.23,75,1905.75
Liechtenstein,559,1,,25.41,76,1931.16
Liechtenstein,573,4,,101.64,80,2032.8
Liechtenstein,587,5,,127.05,85,2159.85
Liechtenstein,601,5,,127.05,90,2286.9
Liechtenstein,615,2,,50.82,92,2337.72
Liechtenstein,629,3,,76.23,95,2413.95
Liechtenstein,643,6,,152.46,101,2566.41
Liechtenstein,657,20,,508.19,121,3074.6
Liechtenstein,671,93,Delta,2363.11,214,5437.71
Liechtenstein,685,98,Delta,2490.15,312,7927.86
Liechtenstein,699,129,Delta,3277.86,441,11205.72
Liechtenstein,713,97,Omicron (BA.1),2464.74,538,13670.46
Liechtenstein,727,3,,76.23,541,13746.69
Liechtenstein,741,11,,279.51,552,14026.2
Liechtenstein,755,105,Omicron (BA.1),2668.02,657,16694.22
Liechtenstein,769,42,Omicron (BA.1),1067.21,699,17761.43
Liechtenstein,783,58,Omicron (BA.1),1473.76,757,19235.19
Liechtenstein,797,74,Omicron (BA.1),1880.32,831,21115.51
Liechtenstein,811,12,,304.92,843,21420.43
Liechtenstein,839,6,,152.46,849,21572.89
Liechtenstein,853,19,,482.78,868,22055.67
Liechtenstein,867,17,,431.97,885,22487.64
Liechtenstein,881,14,,355.74,899,22843.38
Liechtenstein,895,29,,736.88,928,23580.26
Liechtenstein,909,16,,406.56,944,23986.82
Liechtenstein,923,29,,736.88,973,24723.7
Liechtenstein,937,33,Omicron (BA.5),838.52,1006,25562.22
Liechtenstein,951,25,,635.24,1031,26197.46
Liechtenstein,965,46,Omicron (BA.5),1168.85,1077,27366.31
Liechtenstein,979,49,Omicron (BA.5),1245.08,1126,28611.39
Liechtenstein,993,31,Omicron (BA.5),787.7,1157,29399.09
Liechtenstein,1007,29,,736.88,1186,30135.97
Liechtenstein,1021,24,,609.83,1210,30745.8
Liechtenstein,1035,25,,635.24,1235,31381.04
Liechtenstein,1049,27,,686.06,1262,32067.1
Liechtenstein,1063,46,Omicron (BQ.1),1168.85,1308,33235.95
Liechtenstein,1077,26,,660.65,1334,33896.6
Lithuania,125,13,,4.73,13,4.73
Lithuania,139,2,,0.73,15,5.46
Lithuania,195,9,,3.27,24,8.73
Lithuania,209,16,,5.82,40,14.55
Lithuania,223,14,,5.09,54,19.64
Lithuania,237,30,Others,10.91,84,30.55
Lithuania,251,4,,1.45,88,32.0
Lithuania,265,4,,1.45,92,33.45
Lithuania,279,2,,0.73,94,34.18
Lithuania,293,3,,1.09,97,35.27
Lithuania,307,17,,6.18,114,41.45
Lithuania,321,189,Others,68.73,303,110.18
Lithuania,335,197,Others,71.63,500,181.81
Lithuania,349,101,Others,36.73,601,218.54
Lithuania,363,194,Others,70.54,795,289.08
Lithuania,377,62,Others,22.54,857,311.62
Lithuania,391,387,Others,140.72,1244,452.34
Lithuania,405,1448,Others,526.53,2692,978.87
Lithuania,419,754,Others,274.18,3446,1253.05
Lithuania,433,1835,Alpha,667.26,5281,1920.31
Lithuania,447,1688,Alpha,613.81,6969,2534.12
Lithuania,461,1735,Alpha,630.9,8704,3165.02
Lithuania,475,1542,Alpha,560.72,10246,3725.74
Lithuania,489,1489,Alpha,541.44,11735,4267.18
Lithuania,503,1343,Alpha,488.35,13078,4755.53
Lithuania,517,748,Alpha,271.99,13826,5027.52
Lithuania,531,190,Alpha,69.09,14016,5096.61
Lithuania,545,465,Delta,169.09,14481,5265.7
Lithuania,559,1376,Delta,500.35,15857,5766.05
Lithuania,573,1541,Delta,560.35,17398,6326.4
Lithuania,587,1394,Delta,506.9,18792,6833.3
Lithuania,601,1192,Delta,433.45,19984,7266.75
Lithuania,615,712,Delta,258.9,20696,7525.65
Lithuania,629,869,Delta,315.99,21565,7841.64
Lithuania,643,858,Delta,311.99,22423,8153.63
Lithuania,657,1122,Delta,407.99,23545,8561.62
Lithuania,671,1055,Delta,383.63,24600,8945.25
Lithuania,685,1480,Delta,538.17,26080,9483.42
Lithuania,699,1725,Delta,627.26,27805,10110.68
Lithuania,713,1636,Delta,594.9,29441,10705.58
Lithuania,727,1280,Omicron (BA.1),465.44,30721,11171.02
Lithuania,741,572,Omicron (BA.1),208.0,31293,11379.02
Lithuania,755,1210,Omicron (BA.1),439.99,32503,11819.01
Lithuania,769,1308,Omicron (BA.2),475.63,33811,12294.64
Lithuania,783,942,Omicron (BA.2),342.54,34753,12637.18
Lithuania,797,1255,Omicron (BA.2),456.35,36008,13093.53
Lithuania,811,816,Omicron (BA.2),296.72,36824,13390.25
Lithuania,825,1083,Omicron (BA.2),393.81,37907,13784.06
Lithuania,839,347,Omicron (BA.2),126.18,38254,13910.24
Lithuania,1007,5,,1.82,38259,13912.06
Lithuania,1021,27,,9.82,38286,13921.88
Lithuania,1035,171,Omicron (BA.5),62.18,38457,13984.06
Lithuania,1049,87,Omicron (BA.5),31.64,38544,14015.7
Lithuania,1063,163,Omicron (BQ.1),59.27,38707,14074.97
Lithuania,1077,83,Others,30.18,38790,14105.15
Lithuania,1091,108,Omicron (BQ.1),39.27,38898,14144.42
Lithuania,1105,62,Others,22.54,38960,14166.96
Lithuania,1119,126,Others,45.82,39086,14212.78
Lithuania,1133,103,Others,37.45,39189,14250.23
Lithuania,1147,96,Others,34.91,39285,14285.14
Lithuania,1161,80,Others,29.09,39365,14314.23
Lithuania,1175,52,Omicron (XBB.1.5),18.91,39417,14333.14
Lithuania,1189,26,,9.45,39443,14342.59
Lithuania,1203,61,Omicron (XBB.1.5),22.18,39504,14364.77
Lithuania,1217,56,Omicron (XBB.1.5),20.36,39560,14385.13
Lithuania,1231,15,,5.45,39575,14390.58
Lithuania,1259,9,,3.27,39584,14393.85
Lithuania,1273,4,,1.45,39588,14395.3
Lithuania,1287,6,,2.18,39594,14397.48
Lithuania,1301,10,,3.64,39604,14401.12
Lithuania,1315,10,,3.64,39614,14404.76
Lithuania,1329,45,Omicron (XBB.1.9),16.36,39659,14421.12
Lithuania,1343,63,Omicron (EG.5.1),22.91,39722,14444.03
Lithuania,1357,76,Omicron (EG.5.1),27.64,39798,14471.67
Lithuania,1371,200,Omicron (EG.5.1),72.73,39998,14544.4
Lithuania,1385,294,Omicron (EG.5.1),106.91,40292,14651.31
Lithuania,1399,214,Omicron (EG.5.1),77.82,40506,14729.13
Lithuania,1413,308,Omicron (BA.2.86),112.0,40814,14841.13
Lithuania,1427,314,Omicron (BA.2.86),114.18,41128,14955.31
Lithuania,1441,165,Omicron (BA.2.86),60.0,41293,15015.31
Lithuania,1455,26,,9.45,41319,15024.76
Lithuania,1469,14,,5.09,41333,15029.85
Lithuania,1483,6,,2.18,41339,15032.03
Lithuania,1497,4,,1.45,41343,15033.48
Lithuania,1511,4,,1.45,41347,15034.93
Lithuania,1525,2,,0.73,41349,15035.66
Lithuania,1553,1,,0.36,41350,15036.02
Luxembourg,111,6,,9.26,6,9.26
Luxembourg,125,12,,18.53,18,27.79
Luxembourg,153,4,,6.18,22,33.97
Luxembourg,167,20,,30.88,42,64.85
Luxembourg,181,24,,37.06,66,101.91
Luxembourg,195,20,,30.88,86,132.79
Luxembourg,209,17,,26.25,103,159.04
Luxembourg,223,4,,6.18,107,165.22
Luxembourg,237,7,,10.81,114,176.03
Luxembourg,251,18,,27.79,132,203.82
Luxembourg,265,33,Others,50.96,165,254.78
Luxembourg,279,393,Others,606.86,558,861.64
Luxembourg,293,535,Others,826.13,1093,1687.77
Luxembourg,307,441,Others,680.97,1534,2368.74
Luxembourg,321,768,Others,1185.92,2302,3554.66
Luxembourg,335,668,Others,1031.5,2970,4586.16
Luxembourg,349,267,Others,412.29,3237,4998.45
Luxembourg,363,210,Others,324.27,3447,5322.72
Luxembourg,377,312,Others,481.78,3759,5804.5
Luxembourg,391,613,Alpha,946.57,4372,6751.07
Luxembourg,405,487,Alpha,752.01,4859,7503.08
Luxembourg,419,715,Alpha,1104.07,5574,8607.15
Luxembourg,433,795,Alpha,1227.61,6369,9834.76
Luxembourg,447,1039,Alpha,1604.38,7408,11439.14
Luxembourg,461,1093,Alpha,1687.77,8501,13126.91
Luxembourg,475,880,Alpha,1358.86,9381,14485.77
Luxembourg,489,548,Alpha,846.2,9929,15331.97
Luxembourg,503,309,Alpha,477.15,10238,15809.12
Luxembourg,517,162,Delta,250.15,10400,16059.27
Luxembourg,531,521,Gamma,804.51,10921,16863.78
Luxembourg,545,921,Gamma,1422.17,11842,18285.95
Luxembourg,559,521,Delta,804.51,12363,19090.46
Luxembourg,573,388,Delta,599.13,12751,19689.59
Luxembourg,587,491,Delta,758.18,13242,20447.77
Luxembourg,601,571,Delta,881.72,13813,21329.49
Luxembourg,615,662,Delta,1022.23,14475,22351.72
Luxembourg,629,702,Delta,1084.0,15177,23435.72
Luxembourg,643,792,Delta,1222.98,15969,24658.7
Luxembourg,657,780,Delta,1204.45,16749,25863.15
Luxembourg,671,813,Delta,1255.4,17562,27118.55
Luxembourg,685,1226,Delta,1893.14,18788,29011.69
Luxembourg,699,1233,Delta,1903.95,20021,30915.64
Luxembourg,713,1143,Omicron (BA.1),1764.98,21164,32680.62
Luxembourg,727,1160,Omicron (BA.1),1791.23,22324,34471.85
Luxembourg,741,1830,Omicron (BA.1),2825.81,24154,37297.66
Luxembourg,755,1629,Omicron (BA.1),2515.44,25783,39813.1
Luxembourg,769,1483,Omicron (BA.1),2289.99,27266,42103.09
Luxembourg,783,1314,Omicron (BA.2),2029.03,28580,44132.12
Luxembourg,797,1312,Omicron (BA.2),2025.94,29892,46158.06
Luxembourg,811,1306,Omicron (BA.2),2016.67,31198,48174.73
Luxembourg,825,1267,Omicron (BA.2),1956.45,32465,50131.18
Luxembourg,839,1301,Omicron (BA.2),2008.95,33766,52140.13
Luxembourg,853,1295,Omicron (BA.2),1999.69,35061,54139.82
Luxembourg,867,1300,Omicron (BA.2),2007.41,36361,56147.23
Luxembourg,881,1228,Omicron (BA.5),1896.23,37589,58043.46
Luxembourg,895,1308,Omicron (BA.5),2019.76,38897,60063.22
Luxembourg,909,1334,Omicron (BA.5),2059.91,40231,62123.13
Luxembourg,923,1342,Omicron (BA.5),2072.26,41573,64195.39
Luxembourg,937,1315,Omicron (BA.5),2030.57,42888,66225.96
Luxembourg,951,1020,Omicron (BA.5),1575.04,43908,67801.0
Luxembourg,965,912,Omicron (BA.5),1408.27,44820,69209.27
Luxembourg,979,860,Omicron (BA.5),1327.98,45680,70537.25
Luxembourg,993,1066,Omicron (BA.5),1646.08,46746,72183.33
Luxembourg,1007,1181,Omicron (BA.5),1823.65,47927,74006.98
Luxembourg,1021,1046,Omicron (BA.5),1615.19,48973,75622.17
Luxembourg,1035,911,Omicron (BQ.1),1406.73,49884,77028.9
Luxembourg,1049,478,Omicron (BQ.1),738.11,50362,77767.01
Luxembourg,1063,634,Omicron (BQ.1),979.0,50996,78746.01
Luxembourg,1077,635,Omicron (BQ.1),980.54,51631,79726.55
Luxembourg,1091,543,Omicron (BQ.1),838.48,52174,80565.03
Luxembourg,1105,404,Omicron (BQ.1),623.84,52578,81188.87
Luxembourg,1119,493,Omicron (BQ.1),761.27,53071,81950.14
Luxembourg,1133,486,Omicron (XBB.1.5),750.46,53557,82700.6
Luxembourg,1147,669,Omicron (XBB.1.5),1033.04,54226,83733.64
Luxembourg,1161,543,Omicron (XBB.1.5),838.48,54769,84572.12
Luxembourg,1175,404,Omicron (XBB.1.5),623.84,55173,85195.96
Luxembourg,1189,298,Omicron (XBB.1.5),460.16,55471,85656.12
Luxembourg,1203,275,Omicron (XBB.1.5),424.64,55746,86080.76
Luxembourg,1217,180,Omicron (XBB.1.5),277.95,55926,86358.71
Luxembourg,1231,93,Omicron (XBB.1.5),143.61,56019,86502.32
Luxembourg,1245,54,Omicron (XBB.1.5),83.38,56073,86585.7
Luxembourg,1259,40,Omicron (EG.5.1),61.77,56113,86647.47
Luxembourg,1273,47,Omicron (EG.5.1),72.58,56160,86720.05
Luxembourg,1287,80,Omicron (EG.5.1),123.53,56240,86843.58
Luxembourg,1301,111,Omicron (EG.5.1),171.4,56351,87014.98
Luxembourg,1315,169,Omicron (EG.5.1),260.96,56520,87275.94
Luxembourg,1329,225,Omicron (EG.5.1),347.44,56745,87623.38
Luxembourg,1343,181,Omicron (EG.5.1),279.49,56926,87902.87
Luxembourg,1357,169,Omicron (EG.5.1),260.96,57095,88163.83
Luxembourg,1371,181,Omicron (EG.5.1),279.49,57276,88443.32
Luxembourg,1385,96,Omicron (EG.5.1),148.24,57372,88591.56
Luxembourg,1399,120,Omicron (BA.2.86),185.3,57492,88776.86
Luxembourg,1413,113,Omicron (BA.2.86),174.49,57605,88951.35
Luxembourg,1427,104,Omicron (BA.2.86),160.59,57709,89111.94
Luxembourg,1441,89,Omicron (BA.2.86),137.43,57798,89249.37
Luxembourg,1455,158,Omicron (BA.2.86),243.98,57956,89493.35
Luxembourg,1469,117,Omicron (BA.2.86),180.67,58073,89674.02
Luxembourg,1483,122,Omicron (BA.2.86),188.39,58195,89862.41
Luxembourg,1497,51,Omicron (BA.2.86),78.75,58246,89941.16
Luxembourg,1511,18,,27.79,58264,89968.95
Luxembourg,1539,1,,1.54,58265,89970.49
Luxembourg,1553,4,,6.18,58269,89976.67
Luxembourg,1567,9,,13.9,58278,89990.57
Luxembourg,1581,9,,13.9,58287,90004.47
Luxembourg,1595,17,,26.25,58304,90030.72
Luxembourg,1609,4,,6.18,58308,90036.9
Madagascar,111,8,,0.27,8,0.27
Madagascar,125,12,,0.41,20,0.68
Madagascar,139,27,,0.91,47,1.59
Madagascar,153,16,,0.54,63,2.13
Madagascar,167,27,,0.91,90,3.04
Madagascar,181,25,,0.84,115,3.88
Madagascar,195,27,,0.91,142,4.79
Madagascar,209,12,,0.41,154,5.2
Madagascar,223,21,,0.71,175,5.91
Madagascar,237,17,,0.57,192,6.48
Madagascar,251,7,,0.24,199,6.72
Madagascar,265,10,,0.34,209,7.06
Madagascar,279,6,,0.2,215,7.26
Madagascar,293,8,,0.27,223,7.53
Madagascar,307,14,,0.47,237,8.0
Madagascar,321,9,,0.3,246,8.3
Madagascar,335,20,,0.68,266,8.98
Madagascar,349,12,,0.41,278,9.39
Madagascar,363,37,Others,1.25,315,10.64
Madagascar,377,19,,0.64,334,11.28
Madagascar,391,28,,0.95,362,12.23
Madagascar,405,32,Beta,1.08,394,13.31
Madagascar,419,22,,0.74,416,14.05
Madagascar,433,37,Beta,1.25,453,15.3
Madagascar,447,84,Beta,2.84,537,18.14
Madagascar,461,76,Beta,2.57,613,20.71
Madagascar,475,13,,0.44,626,21.15
Madagascar,489,15,,0.51,641,21.66
Madagascar,503,3,,0.1,644,21.76
Madagascar,545,42,Beta,1.42,686,23.18
Madagascar,629,1,,0.03,687,23.21
Madagascar,657,6,,0.2,693,23.41
Madagascar,671,4,,0.14,697,23.55
Madagascar,685,4,,0.14,701,23.69
Madagascar,699,4,,0.14,705,23.83
Madagascar,713,12,,0.41,717,24.24
Madagascar,727,1,,0.03,718,24.27
Madagascar,741,26,,0.88,744,25.15
Madagascar,755,21,,0.71,765,25.86
Madagascar,769,5,,0.17,770,26.03
Malawi,139,4,,0.2,4,0.2
Malawi,153,4,,0.2,8,0.4
Malawi,167,13,,0.64,21,1.04
Malawi,195,1,,0.05,22,1.09
Malawi,209,1,,0.05,23,1.14
Malawi,223,2,,0.1,25,1.24
Malawi,251,1,,0.05,26,1.29
Malawi,321,2,,0.1,28,1.39
Malawi,335,8,,0.39,36,1.78
Malawi,349,20,,0.98,56,2.76
Malawi,363,96,Beta,4.7,152,7.46
Malawi,377,172,Beta,8.43,324,15.89
Malawi,391,26,,1.27,350,17.16
Malawi,405,37,Beta,1.81,387,18.97
Malawi,419,23,,1.13,410,20.1
Malawi,433,5,,0.25,415,20.35
Malawi,447,32,Beta,1.57,447,21.92
Malawi,461,5,,0.25,452,22.17
Malawi,475,19,,0.93,471,23.1
Malawi,489,2,,0.1,473,23.2
Malawi,503,46,Delta,2.25,519,25.45
Malawi,517,40,Delta,1.96,559,27.41
Malawi,531,78,Delta,3.82,637,31.23
Malawi,545,122,Delta,5.98,759,37.21
Malawi,559,78,Delta,3.82,837,41.03
Malawi,573,29,,1.42,866,42.45
Malawi,587,15,,0.74,881,43.19
Malawi,601,15,,0.74,896,43.93
Malawi,615,7,,0.34,903,44.27
Malawi,657,1,,0.05,904,44.32
Malawi,685,4,,0.2,908,44.52
Malawi,699,33,Omicron (BA.1),1.62,941,46.14
Malawi,713,66,Omicron (BA.1),3.23,1007,49.37
Malawi,727,34,Omicron (BA.1),1.67,1041,51.04
Malawi,741,3,,0.15,1044,51.19
Malawi,755,4,,0.2,1048,51.39
Malawi,769,2,,0.1,1050,51.49
Malawi,853,1,,0.05,1051,51.54
Malawi,867,5,,0.25,1056,51.79
Malawi,881,5,,0.25,1061,52.04
Malawi,895,19,,0.93,1080,52.97
Malawi,909,8,,0.39,1088,53.36
Malawi,923,17,,0.83,1105,54.19
Malawi,937,1,,0.05,1106,54.24
Malawi,951,5,,0.25,1111,54.49
Malawi,965,3,,0.15,1114,54.64
Malawi,1007,3,,0.15,1117,54.79
Malawi,1035,5,,0.25,1122,55.04
Malawi,1049,5,,0.25,1127,55.29
Malawi,1063,7,,0.34,1134,55.63
Malawi,1077,3,,0.15,1137,55.78
Malawi,1091,3,,0.15,1140,55.93
Malawi,1105,1,,0.05,1141,55.98
Malaysia,111,7,,0.21,7,0.21
Malaysia,125,14,,0.41,21,0.62
Malaysia,139,8,,0.24,29,0.86
Malaysia,153,3,,0.09,32,0.95
Malaysia,181,2,,0.06,34,1.01
Malaysia,195,6,,0.18,40,1.19
Malaysia,209,9,,0.27,49,1.46
Malaysia,223,1,,0.03,50,1.49
Malaysia,237,22,,0.65,72,2.14
Malaysia,265,25,,0.74,97,2.88
Malaysia,279,44,Others,1.3,141,4.18
Malaysia,293,75,Others,2.21,216,6.39
Malaysia,307,62,Others,1.83,278,8.22
Malaysia,321,41,Others,1.21,319,9.43
Malaysia,335,60,Others,1.77,379,11.2
Malaysia,349,36,Others,1.06,415,12.26
Malaysia,363,145,Others,4.27,560,16.53
Malaysia,377,133,Others,3.92,693,20.45
Malaysia,391,87,Others,2.56,780,23.01
Malaysia,405,90,Others,2.65,870,25.66
Malaysia,419,58,Others,1.71,928,27.37
Malaysia,433,66,Others,1.94,994,29.31
Malaysia,447,137,Others,4.04,1131,33.35
Malaysia,461,121,Others,3.57,1252,36.92
Malaysia,475,139,Others,4.1,1391,41.02
Malaysia,489,81,Beta,2.39,1472,43.41
Malaysia,503,133,Beta,3.92,1605,47.33
Malaysia,517,72,Delta,2.12,1677,49.45
Malaysia,531,128,Delta,3.77,1805,53.22
Malaysia,545,101,Delta,2.98,1906,56.2
Malaysia,559,327,Delta,9.64,2233,65.84
Malaysia,573,571,Delta,16.82,2804,82.66
Malaysia,587,703,Delta,20.71,3507,103.37
Malaysia,601,852,Delta,25.1,4359,128.47
Malaysia,615,710,Delta,20.92,5069,149.39
Malaysia,629,626,Delta,18.45,5695,167.84
Malaysia,643,395,Delta,11.64,6090,179.48
Malaysia,657,480,Delta,14.14,6570,193.62
Malaysia,671,417,Delta,12.29,6987,205.91
Malaysia,685,491,Delta,14.47,7478,220.38
Malaysia,699,555,Delta,16.35,8033,236.73
Malaysia,713,1132,Omicron (BA.1),33.35,9165,270.08
Malaysia,727,642,Omicron (BA.1),18.92,9807,289.0
Malaysia,741,900,Omicron (BA.1),26.52,10707,315.52
Malaysia,755,1119,Omicron (BA.1),32.97,11826,348.49
Malaysia,769,1291,Omicron (BA.2),38.04,13117,386.53
Malaysia,783,1036,Omicron (BA.2),30.53,14153,417.06
Malaysia,797,3913,Omicron (BA.2),115.3,18066,532.36
Malaysia,811,1328,Omicron (BA.2),39.13,19394,571.49
Malaysia,825,1232,Omicron (BA.2),36.3,20626,607.79
Malaysia,839,565,Omicron (BA.2),16.65,21191,624.44
Malaysia,853,726,Omicron (BA.2),21.39,21917,645.83
Malaysia,867,642,Omicron (BA.2),18.92,22559,664.75
Malaysia,881,903,Omicron (BA.2),26.61,23462,691.36
