date,indicator,value,entity
2021-07-13,Daily hospital occupancy,3598.0,United Kingdom
2021-07-14,Daily hospital occupancy,3776.0,United Kingdom
2021-07-15,Daily hospital occupancy,3949.0,United Kingdom
2021-07-16,Daily hospital occupancy,4063.0,United Kingdom
2021-07-17,Daily hospital occupancy,4139.0,United Kingdom
2021-07-18,Daily hospital occupancy,4250.0,United Kingdom
2021-07-19,Daily hospital occupancy,4557.0,United Kingdom
2021-07-20,Daily hospital occupancy,4637.0,United Kingdom
2021-07-21,Daily hospital occupancy,4830.0,United Kingdom
2021-07-22,Daily hospital occupancy,5001.0,United Kingdom
2021-07-23,Daily hospital occupancy,5202.0,United Kingdom
2021-07-24,Daily hospital occupancy,5270.0,United Kingdom
2021-07-25,Daily hospital occupancy,5536.0,United Kingdom
2021-07-26,Daily hospital occupancy,5896.0,United Kingdom
2021-07-27,Daily hospital occupancy,5993.0,United Kingdom
2021-07-28,Daily hospital occupancy,6019.0,United Kingdom
2021-07-29,Daily hospital occupancy,5903.0,United Kingdom
2021-07-30,Daily hospital occupancy,5940.0,United Kingdom
2021-07-31,Daily hospital occupancy,5876.0,United Kingdom
2021-08-01,Daily hospital occupancy,5893.0,United Kingdom
2021-08-02,Daily hospital occupancy,6114.0,United Kingdom
2021-08-03,Daily hospital occupancy,5902.0,United Kingdom
2021-08-04,Daily hospital occupancy,5697.0,United Kingdom
2021-08-05,Daily hospital occupancy,5643.0,United Kingdom
2021-08-06,Daily hospital occupancy,5613.0,United Kingdom
2021-08-07,Daily hospital occupancy,5549.0,United Kingdom
2021-08-08,Daily hospital occupancy,5690.0,United Kingdom
2021-08-09,Daily hospital occupancy,5841.0,United Kingdom
2021-08-10,Daily hospital occupancy,5836.0,United Kingdom
2021-08-11,Daily hospital occupancy,5817.0,United Kingdom
2021-08-12,Daily hospital occupancy,5779.0,United Kingdom
2021-08-13,Daily hospital occupancy,5812.0,United Kingdom
2021-08-14,Daily hospital occupancy,5709.0,United Kingdom
2021-08-15,Daily hospital occupancy,5862.0,United Kingdom
2021-08-16,Daily hospital occupancy,6193.0,United Kingdom
2021-08-17,Daily hospital occupancy,6216.0,United Kingdom
2021-08-18,Daily hospital occupancy,6279.0,United Kingdom
2021-08-19,Daily hospital occupancy,6319.0,United Kingdom
2021-08-20,Daily hospital occupancy,6332.0,United Kingdom
2021-08-21,Daily hospital occupancy,6350.0,United Kingdom
2021-08-22,Daily hospital occupancy,6562.0,United Kingdom
2021-08-23,Daily hospital occupancy,6842.0,United Kingdom
2021-08-24,Daily hospital occupancy,6774.0,United Kingdom
2021-08-25,Daily hospital occupancy,6813.0,United Kingdom
2021-08-26,Daily hospital occupancy,6848.0,United Kingdom
2021-08-27,Daily hospital occupancy,6903.0,United Kingdom
2021-08-28,Daily hospital occupancy,6797.0,United Kingdom
2021-08-29,Daily hospital occupancy,6921.0,United Kingdom
2021-08-30,Daily hospital occupancy,7144.0,United Kingdom
2021-08-31,Daily hospital occupancy,7489.0,United Kingdom
2021-09-01,Daily hospital occupancy,7482.0,United Kingdom
2021-09-02,Daily hospital occupancy,7423.0,United Kingdom
2021-09-03,Daily hospital occupancy,7480.0,United Kingdom
2021-09-04,Daily hospital occupancy,7359.0,United Kingdom
2021-09-05,Daily hospital occupancy,7556.0,United Kingdom
2021-09-06,Daily hospital occupancy,7844.0,United Kingdom
2021-09-07,Daily hospital occupancy,7781.0,United Kingdom
2021-09-08,Daily hospital occupancy,7943.0,United Kingdom
2021-09-09,Daily hospital occupancy,7962.0,United Kingdom
2021-09-10,Daily hospital occupancy,8134.0,United Kingdom
2021-09-11,Daily hospital occupancy,7962.0,United Kingdom
2021-09-12,Daily hospital occupancy,8064.0,United Kingdom
2021-09-13,Daily hospital occupancy,8278.0,United Kingdom
2021-09-14,Daily hospital occupancy,8202.0,United Kingdom
2021-09-15,Daily hospital occupancy,8202.0,United Kingdom
2021-09-16,Daily hospital occupancy,7923.0,United Kingdom
2021-09-17,Daily hospital occupancy,7713.0,United Kingdom
2021-09-18,Daily hospital occupancy,7500.0,United Kingdom
2021-09-19,Daily hospital occupancy,7548.0,United Kingdom
2021-09-20,Daily hospital occupancy,7606.0,United Kingdom
2021-09-21,Daily hospital occupancy,7423.0,United Kingdom
2021-09-22,Daily hospital occupancy,7221.0,United Kingdom
2021-09-23,Daily hospital occupancy,6982.0,United Kingdom
2021-09-24,Daily hospital occupancy,6733.0,United Kingdom
2021-09-25,Daily hospital occupancy,6775.0,United Kingdom
2021-09-26,Daily hospital occupancy,6638.0,United Kingdom
2021-09-27,Daily hospital occupancy,6872.0,United Kingdom
2021-09-28,Daily hospital occupancy,6855.0,United Kingdom
2021-09-29,Daily hospital occupancy,6750.0,United Kingdom
2021-09-30,Daily hospital occupancy,6600.0,United Kingdom
2021-10-01,Daily hospital occupancy,6444.0,United Kingdom
2021-10-02,Daily hospital occupancy,6300.0,United Kingdom
2021-10-03,Daily hospital occupancy,6451.0,United Kingdom
2021-10-04,Daily hospital occupancy,6646.0,United Kingdom
2021-10-05,Daily hospital occupancy,6723.0,United Kingdom
2021-10-06,Daily hospital occupancy,6700.0,United Kingdom
2021-10-07,Daily hospital occupancy,6650.0,United Kingdom
2021-10-08,Daily hospital occupancy,6647.0,United Kingdom
2021-10-09,Daily hospital occupancy,6583.0,United Kingdom
2021-10-10,Daily hospital occupancy,6746.0,United Kingdom
2021-10-11,Daily hospital occupancy,6890.0,United Kingdom
2021-10-12,Daily hospital occupancy,6910.0,United Kingdom
2021-10-13,Daily hospital occupancy,6910.0,United Kingdom
2021-10-14,Daily hospital occupancy,6965.0,United Kingdom
2021-10-15,Daily hospital occupancy,6969.0,United Kingdom
2021-10-16,Daily hospital occupancy,7002.0,United Kingdom
2021-10-17,Daily hospital occupancy,7267.0,United Kingdom
2021-10-18,Daily hospital occupancy,7636.0,United Kingdom
2021-10-19,Daily hospital occupancy,7788.0,United Kingdom
2021-10-20,Daily hospital occupancy,8035.0,United Kingdom
2021-10-21,Daily hospital occupancy,8132.0,United Kingdom
2021-10-22,Daily hospital occupancy,8123.0,United Kingdom
2021-10-23,Daily hospital occupancy,8121.0,United Kingdom
2021-10-24,Daily hospital occupancy,8277.0,United Kingdom
2021-10-25,Daily hospital occupancy,8595.0,United Kingdom
2021-10-26,Daily hospital occupancy,8714.0,United Kingdom
2021-10-27,Daily hospital occupancy,8827.0,United Kingdom
2021-10-28,Daily hospital occupancy,8900.0,United Kingdom
2021-10-29,Daily hospital occupancy,8986.0,United Kingdom
2021-10-30,Daily hospital occupancy,9025.0,United Kingdom
2021-10-31,Daily hospital occupancy,9179.0,United Kingdom
2021-11-01,Daily hospital occupancy,9423.0,United Kingdom
2021-11-02,Daily hospital occupancy,9409.0,United Kingdom
2021-11-03,Daily hospital occupancy,9197.0,United Kingdom
2021-11-04,Daily hospital occupancy,9049.0,United Kingdom
2021-11-05,Daily hospital occupancy,8834.0,United Kingdom
2021-11-06,Daily hospital occupancy,8592.0,United Kingdom
2021-11-07,Daily hospital occupancy,8616.0,United Kingdom
2021-11-08,Daily hospital occupancy,8769.0,United Kingdom
2021-11-09,Daily hospital occupancy,8713.0,United Kingdom
2021-11-10,Daily hospital occupancy,8641.0,United Kingdom
2021-11-11,Daily hospital occupancy,8498.0,United Kingdom
2021-11-12,Daily hospital occupancy,8397.0,United Kingdom
2021-11-13,Daily hospital occupancy,8256.0,United Kingdom
2021-11-14,Daily hospital occupancy,8344.0,United Kingdom
2021-11-15,Daily hospital occupancy,8514.0,United Kingdom
2021-11-16,Daily hospital occupancy,8237.0,United Kingdom
2021-11-17,Daily hospital occupancy,8002.0,United Kingdom
2021-11-18,Daily hospital occupancy,7911.0,United Kingdom
2021-11-19,Daily hospital occupancy,7870.0,United Kingdom
2021-11-20,Daily hospital occupancy,7754.0,United Kingdom
2021-11-21,Daily hospital occupancy,7847.0,United Kingdom
2021-11-22,Daily hospital occupancy,7945.0,United Kingdom
2021-11-23,Daily hospital occupancy,7731.0,United Kingdom
2021-11-24,Daily hospital occupancy,7487.0,United Kingdom
2021-11-25,Daily hospital occupancy,7496.0,United Kingdom
2021-11-26,Daily hospital occupancy,7402.0,United Kingdom
2021-11-27,Daily hospital occupancy,7252.0,United Kingdom
2021-11-28,Daily hospital occupancy,7276.0,United Kingdom
2021-11-29,Daily hospital occupancy,7503.0,United Kingdom
2021-11-30,Daily hospital occupancy,7520.0,United Kingdom
2021-12-01,Daily hospital occupancy,7194.0,United Kingdom
2021-12-02,Daily hospital occupancy,7260.0,United Kingdom
2021-12-03,Daily hospital occupancy,7178.0,United Kingdom
2021-12-04,Daily hospital occupancy,7033.0,United Kingdom
2021-12-05,Daily hospital occupancy,7129.0,United Kingdom
2021-12-06,Daily hospital occupancy,7234.0,United Kingdom
2021-12-07,Daily hospital occupancy,7225.0,United Kingdom
2021-12-08,Daily hospital occupancy,7248.0,United Kingdom
2021-12-09,Daily hospital occupancy,7321.0,United Kingdom
2021-12-10,Daily hospital occupancy,7280.0,United Kingdom
2021-12-11,Daily hospital occupancy,7239.0,United Kingdom
2021-12-12,Daily hospital occupancy,7358.0,United Kingdom
2021-12-13,Daily hospital occupancy,7573.0,United Kingdom
2021-12-14,Daily hospital occupancy,7576.0,United Kingdom
2021-12-15,Daily hospital occupancy,7488.0,United Kingdom
2021-12-16,Daily hospital occupancy,7505.0,United Kingdom
2021-12-17,Daily hospital occupancy,7381.0,United Kingdom
2021-12-18,Daily hospital occupancy,7323.0,United Kingdom
2021-12-19,Daily hospital occupancy,7474.0,United Kingdom
2021-12-20,Daily hospital occupancy,7720.0,United Kingdom
2021-12-21,Daily hospital occupancy,7924.0,United Kingdom
2021-12-22,Daily hospital occupancy,8150.0,United Kingdom
2021-12-23,Daily hospital occupancy,8180.0,United Kingdom
2021-12-24,Daily hospital occupancy,8419.0,United Kingdom
2021-12-25,Daily hospital occupancy,8210.0,United Kingdom
2021-12-26,Daily hospital occupancy,8615.0,United Kingdom
2021-12-27,Daily hospital occupancy,9621.0,United Kingdom
2021-12-28,Daily hospital occupancy,10769.0,United Kingdom
2021-12-29,Daily hospital occupancy,11820.0,United Kingdom
2021-12-30,Daily hospital occupancy,13003.0,United Kingdom
2021-12-31,Daily hospital occupancy,14026.0,United Kingdom
2022-01-01,Daily hospital occupancy,14340.0,United Kingdom
2022-01-02,Daily hospital occupancy,14961.0,United Kingdom
2022-01-03,Daily hospital occupancy,16134.0,United Kingdom
2022-01-04,Daily hospital occupancy,17136.0,United Kingdom
2022-01-05,Daily hospital occupancy,17842.0,United Kingdom
2022-01-06,Daily hospital occupancy,18311.0,United Kingdom
2022-01-07,Daily hospital occupancy,18492.0,United Kingdom
2022-01-08,Daily hospital occupancy,18417.0,United Kingdom
2022-01-09,Daily hospital occupancy,18843.0,United Kingdom
2022-01-10,Daily hospital occupancy,19656.0,United Kingdom
2022-01-11,Daily hospital occupancy,19561.0,United Kingdom
2022-01-12,Daily hospital occupancy,19529.0,United Kingdom
2022-01-13,Daily hospital occupancy,19368.0,United Kingdom
2022-01-14,Daily hospital occupancy,19165.0,United Kingdom
2022-01-15,Daily hospital occupancy,18913.0,United Kingdom
2022-01-16,Daily hospital occupancy,19036.0,United Kingdom
2022-01-17,Daily hospital occupancy,19267.0,United Kingdom
2022-01-18,Daily hospital occupancy,18833.0,United Kingdom
2022-01-19,Daily hospital occupancy,18327.0,United Kingdom
2022-01-20,Daily hospital occupancy,17824.0,United Kingdom
2022-01-21,Daily hospital occupancy,17391.0,United Kingdom
2022-01-22,Daily hospital occupancy,16745.0,United Kingdom
2022-01-23,Daily hospital occupancy,16721.0,United Kingdom
2022-01-24,Daily hospital occupancy,16993.0,United Kingdom
2022-01-25,Daily hospital occupancy,16397.0,United Kingdom
2022-01-26,Daily hospital occupancy,16327.0,United Kingdom
2022-01-27,Daily hospital occupancy,15983.0,United Kingdom
2022-01-28,Daily hospital occupancy,15759.0,United Kingdom
2022-01-29,Daily hospital occupancy,14885.0,United Kingdom
2022-01-30,Daily hospital occupancy,15163.0,United Kingdom
2022-01-31,Daily hospital occupancy,15514.0,United Kingdom
2022-02-01,Daily hospital occupancy,15056.0,United Kingdom
2022-02-02,Daily hospital occupancy,14648.0,United Kingdom
2022-02-03,Daily hospital occupancy,14459.0,United Kingdom
2022-02-04,Daily hospital occupancy,14021.0,United Kingdom
2022-02-05,Daily hospital occupancy,13528.0,United Kingdom
2022-02-06,Daily hospital occupancy,13416.0,United Kingdom
2022-02-07,Daily hospital occupancy,13603.0,United Kingdom
2022-02-08,Daily hospital occupancy,13360.0,United Kingdom
2022-02-09,Daily hospital occupancy,12936.0,United Kingdom
2022-02-10,Daily hospital occupancy,12531.0,United Kingdom
2022-02-11,Daily hospital occupancy,12108.0,United Kingdom
2022-02-12,Daily hospital occupancy,11757.0,United Kingdom
2022-02-13,Daily hospital occupancy,11810.0,United Kingdom
2022-02-14,Daily hospital occupancy,12039.0,United Kingdom
2022-02-15,Daily hospital occupancy,11818.0,United Kingdom
2022-02-16,Daily hospital occupancy,11485.0,United Kingdom
2022-02-17,Daily hospital occupancy,11323.0,United Kingdom
2022-02-18,Daily hospital occupancy,10961.0,United Kingdom
2022-02-19,Daily hospital occupancy,10977.0,United Kingdom
2022-02-20,Daily hospital occupancy,10886.0,United Kingdom
2022-02-21,Daily hospital occupancy,11071.0,United Kingdom
2022-02-22,Daily hospital occupancy,10805.0,United Kingdom
2022-02-23,Daily hospital occupancy,10757.0,United Kingdom
2022-02-24,Daily hospital occupancy,10472.0,United Kingdom
2022-02-25,Daily hospital occupancy,10350.0,United Kingdom
2022-02-26,Daily hospital occupancy,10077.0,United Kingdom
2022-02-27,Daily hospital occupancy,10232.0,United Kingdom
2022-02-28,Daily hospital occupancy,10479.0,United Kingdom
2022-03-01,Daily hospital occupancy,10448.0,United Kingdom
2022-03-02,Daily hospital occupancy,10366.0,United Kingdom
2022-03-03,Daily hospital occupancy,10220.0,United Kingdom
2022-03-04,Daily hospital occupancy,10422.0,United Kingdom
2022-03-05,Daily hospital occupancy,10417.0,United Kingdom
2022-03-06,Daily hospital occupancy,10565.0,United Kingdom
2022-03-07,Daily hospital occupancy,11043.0,United Kingdom
2022-03-08,Daily hospital occupancy,11367.0,United Kingdom
2022-03-09,Daily hospital occupancy,11469.0,United Kingdom
2022-03-10,Daily hospital occupancy,11675.0,United Kingdom
2022-03-11,Daily hospital occupancy,11857.0,United Kingdom
2022-03-12,Daily hospital occupancy,12161.0,United Kingdom
2022-03-13,Daily hospital occupancy,12515.0,United Kingdom
2022-03-14,Daily hospital occupancy,13268.0,United Kingdom
2022-03-15,Daily hospital occupancy,13783.0,United Kingdom
2022-03-16,Daily hospital occupancy,13965.0,United Kingdom
2022-03-17,Daily hospital occupancy,14404.0,United Kingdom
2022-03-18,Daily hospital occupancy,14667.0,United Kingdom
2022-03-19,Daily hospital occupancy,14738.0,United Kingdom
2022-03-20,Daily hospital occupancy,15189.0,United Kingdom
2022-03-21,Daily hospital occupancy,15980.0,United Kingdom
2022-03-22,Daily hospital occupancy,16409.0,United Kingdom
2022-03-23,Daily hospital occupancy,16652.0,United Kingdom
2022-03-24,Daily hospital occupancy,17119.0,United Kingdom
2022-03-25,Daily hospital occupancy,17384.0,United Kingdom
2022-03-26,Daily hospital occupancy,17321.0,United Kingdom
2022-03-27,Daily hospital occupancy,18037.0,United Kingdom
2022-03-28,Daily hospital occupancy,18807.0,United Kingdom
2022-03-29,Daily hospital occupancy,19052.0,United Kingdom
2022-03-30,Daily hospital occupancy,19200.0,United Kingdom
2022-03-31,Daily hospital occupancy,19258.0,United Kingdom
2022-04-01,Daily hospital occupancy,19605.0,United Kingdom
2022-04-02,Daily hospital occupancy,19263.0,United Kingdom
2022-04-03,Daily hospital occupancy,19616.0,United Kingdom
2022-04-04,Daily hospital occupancy,20080.0,United Kingdom
2022-04-05,Daily hospital occupancy,20089.0,United Kingdom
2022-04-06,Daily hospital occupancy,20128.0,United Kingdom
2022-04-07,Daily hospital occupancy,20049.0,United Kingdom
2022-04-08,Daily hospital occupancy,19786.0,United Kingdom
2022-04-09,Daily hospital occupancy,19209.0,United Kingdom
2022-04-10,Daily hospital occupancy,19348.0,United Kingdom
2022-04-11,Daily hospital occupancy,19785.0,United Kingdom
2022-04-12,Daily hospital occupancy,19490.0,United Kingdom
2022-04-13,Daily hospital occupancy,18750.0,United Kingdom
2022-04-14,Daily hospital occupancy,18248.0,United Kingdom
2022-04-15,Daily hospital occupancy,17569.0,United Kingdom
2022-04-16,Daily hospital occupancy,17501.0,United Kingdom
2022-04-17,Daily hospital occupancy,17336.0,United Kingdom
2022-04-18,Daily hospital occupancy,17238.0,United Kingdom
2022-04-19,Daily hospital occupancy,17685.0,United Kingdom
2022-04-20,Daily hospital occupancy,17156.0,United Kingdom
2022-04-21,Daily hospital occupancy,16230.0,United Kingdom
2022-04-22,Daily hospital occupancy,15704.0,United Kingdom
2022-04-23,Daily hospital occupancy,14889.0,United Kingdom
2022-04-24,Daily hospital occupancy,14773.0,United Kingdom
2022-04-25,Daily hospital occupancy,14588.0,United Kingdom
2022-04-26,Daily hospital occupancy,13906.0,United Kingdom
2022-04-27,Daily hospital occupancy,13471.0,United Kingdom
2022-04-28,Daily hospital occupancy,12851.0,United Kingdom
2022-04-29,Daily hospital occupancy,12287.0,United Kingdom
2022-04-30,Daily hospital occupancy,11754.0,United Kingdom
2022-05-01,Daily hospital occupancy,11536.0,United Kingdom
2022-05-02,Daily hospital occupancy,11535.0,United Kingdom
2022-05-03,Daily hospital occupancy,11428.0,United Kingdom
2022-05-04,Daily hospital occupancy,11094.0,United Kingdom
2022-05-05,Daily hospital occupancy,10604.0,United Kingdom
2022-05-06,Daily hospital occupancy,10090.0,United Kingdom
2022-05-07,Daily hospital occupancy,9584.0,United Kingdom
2022-05-08,Daily hospital occupancy,9525.0,United Kingdom
2022-05-09,Daily hospital occupancy,9449.0,United Kingdom
2022-05-10,Daily hospital occupancy,9140.0,United Kingdom
2022-05-11,Daily hospital occupancy,8752.0,United Kingdom
2022-05-12,Daily hospital occupancy,8301.0,United Kingdom
2022-05-13,Daily hospital occupancy,8000.0,United Kingdom
2022-05-14,Daily hospital occupancy,7662.0,United Kingdom
2022-05-15,Daily hospital occupancy,7646.0,United Kingdom
2022-05-16,Daily hospital occupancy,7468.0,United Kingdom
2022-05-17,Daily hospital occupancy,7136.0,United Kingdom
2022-05-18,Daily hospital occupancy,6763.0,United Kingdom
2022-05-19,Daily hospital occupancy,6618.0,United Kingdom
2022-05-20,Daily hospital occupancy,6407.0,United Kingdom
2022-05-21,Daily hospital occupancy,6190.0,United Kingdom
2022-05-22,Daily hospital occupancy,6137.0,United Kingdom
2022-05-23,Daily hospital occupancy,6124.0,United Kingdom
2022-05-24,Daily hospital occupancy,5746.0,United Kingdom
2022-05-25,Daily hospital occupancy,5603.0,United Kingdom
2022-05-26,Daily hospital occupancy,5474.0,United Kingdom
2022-05-27,Daily hospital occupancy,5224.0,United Kingdom
2022-05-28,Daily hospital occupancy,5030.0,United Kingdom
2022-05-29,Daily hospital occupancy,4979.0,United Kingdom
2022-05-30,Daily hospital occupancy,5060.0,United Kingdom
2022-05-31,Daily hospital occupancy,5021.0,United Kingdom
2022-06-01,Daily hospital occupancy,4775.0,United Kingdom
2022-06-02,Daily hospital occupancy,4797.0,United Kingdom
2022-06-03,Daily hospital occupancy,4805.0,United Kingdom
2022-06-04,Daily hospital occupancy,4765.0,United Kingdom
2022-06-05,Daily hospital occupancy,4912.0,United Kingdom
2022-06-06,Daily hospital occupancy,5102.0,United Kingdom
2022-06-07,Daily hospital occupancy,5122.0,United Kingdom
2022-06-08,Daily hospital occupancy,5109.0,United Kingdom
2022-06-09,Daily hospital occupancy,5112.0,United Kingdom
2022-06-10,Daily hospital occupancy,5310.0,United Kingdom
2022-06-11,Daily hospital occupancy,5314.0,United Kingdom
2022-06-12,Daily hospital occupancy,5485.0,United Kingdom
2022-06-13,Daily hospital occupancy,5752.0,United Kingdom
2022-06-14,Daily hospital occupancy,5871.0,United Kingdom
2022-06-15,Daily hospital occupancy,6054.0,United Kingdom
2022-06-16,Daily hospital occupancy,6238.0,United Kingdom
2022-06-17,Daily hospital occupancy,6320.0,United Kingdom
2022-06-18,Daily hospital occupancy,6509.0,United Kingdom
2022-06-19,Daily hospital occupancy,6805.0,United Kingdom
2022-06-20,Daily hospital occupancy,7167.0,United Kingdom
2022-06-21,Daily hospital occupancy,7467.0,United Kingdom
2022-06-22,Daily hospital occupancy,7759.0,United Kingdom
2022-06-23,Daily hospital occupancy,8028.0,United Kingdom
2022-06-24,Daily hospital occupancy,8450.0,United Kingdom
2022-06-25,Daily hospital occupancy,8743.0,United Kingdom
2022-06-26,Daily hospital occupancy,9315.0,United Kingdom
2022-06-27,Daily hospital occupancy,9784.0,United Kingdom
2022-06-28,Daily hospital occupancy,10123.0,United Kingdom
2022-06-29,Daily hospital occupancy,10686.0,United Kingdom
2022-06-30,Daily hospital occupancy,11087.0,United Kingdom
2022-07-01,Daily hospital occupancy,11627.0,United Kingdom
2022-07-02,Daily hospital occupancy,11932.0,United Kingdom
2022-07-03,Daily hospital occupancy,12330.0,United Kingdom
2022-07-04,Daily hospital occupancy,13111.0,United Kingdom
2022-07-05,Daily hospital occupancy,13588.0,United Kingdom
2022-07-06,Daily hospital occupancy,14086.0,United Kingdom
2022-07-07,Daily hospital occupancy,14482.0,United Kingdom
2022-07-08,Daily hospital occupancy,14908.0,United Kingdom
2022-07-09,Daily hospital occupancy,15091.0,United Kingdom
2022-07-10,Daily hospital occupancy,15590.0,United Kingdom
2022-07-11,Daily hospital occupancy,16065.0,United Kingdom
2022-07-12,Daily hospital occupancy,16470.0,United Kingdom
2022-07-13,Daily hospital occupancy,16602.0,United Kingdom
2022-07-14,Daily hospital occupancy,16704.0,United Kingdom
2022-07-15,Daily hospital occupancy,16831.0,United Kingdom
2022-07-16,Daily hospital occupancy,16500.0,United Kingdom
2022-07-17,Daily hospital occupancy,16602.0,United Kingdom
2022-07-18,Daily hospital occupancy,16747.0,United Kingdom
2022-07-19,Daily hospital occupancy,16558.0,United Kingdom
2022-07-20,Daily hospital occupancy,16254.0,United Kingdom
2022-07-21,Daily hospital occupancy,16051.0,United Kingdom
2022-07-22,Daily hospital occupancy,15796.0,United Kingdom
2022-07-23,Daily hospital occupancy,14966.0,United Kingdom
2022-07-24,Daily hospital occupancy,15044.0,United Kingdom
2022-07-25,Daily hospital occupancy,14981.0,United Kingdom
2022-07-26,Daily hospital occupancy,14556.0,United Kingdom
2022-07-27,Daily hospital occupancy,14262.0,United Kingdom
2022-07-28,Daily hospital occupancy,13716.0,United Kingdom
2022-07-29,Daily hospital occupancy,13366.0,United Kingdom
2022-07-30,Daily hospital occupancy,12670.0,United Kingdom
2022-07-31,Daily hospital occupancy,12540.0,United Kingdom
2022-08-01,Daily hospital occupancy,12502.0,United Kingdom
2022-08-02,Daily hospital occupancy,12203.0,United Kingdom
2022-08-03,Daily hospital occupancy,11796.0,United Kingdom
2022-08-04,Daily hospital occupancy,11411.0,United Kingdom
2022-08-05,Daily hospital occupancy,10973.0,United Kingdom
2022-08-06,Daily hospital occupancy,10566.0,United Kingdom
2022-08-07,Daily hospital occupancy,10510.0,United Kingdom
2022-08-08,Daily hospital occupancy,10604.0,United Kingdom
2022-08-09,Daily hospital occupancy,10271.0,United Kingdom
2022-08-10,Daily hospital occupancy,10120.0,United Kingdom
2022-08-11,Daily hospital occupancy,9938.0,United Kingdom
2022-08-12,Daily hospital occupancy,9665.0,United Kingdom
2022-08-13,Daily hospital occupancy,9601.0,United Kingdom
2022-08-14,Daily hospital occupancy,9750.0,United Kingdom
2022-08-15,Daily hospital occupancy,9724.0,United Kingdom
2022-08-16,Daily hospital occupancy,9433.0,United Kingdom
2022-08-17,Daily hospital occupancy,9048.0,United Kingdom
2022-08-18,Daily hospital occupancy,8913.0,United Kingdom
2022-08-19,Daily hospital occupancy,8516.0,United Kingdom
2022-08-20,Daily hospital occupancy,8190.0,United Kingdom
2022-08-21,Daily hospital occupancy,8116.0,United Kingdom
2022-08-22,Daily hospital occupancy,8218.0,United Kingdom
2022-08-23,Daily hospital occupancy,7753.0,United Kingdom
2022-08-24,Daily hospital occupancy,7572.0,United Kingdom
2022-08-25,Daily hospital occupancy,7500.0,United Kingdom
2022-08-26,Daily hospital occupancy,7005.0,United Kingdom
2022-08-27,Daily hospital occupancy,6947.0,United Kingdom
2022-08-28,Daily hospital occupancy,6871.0,United Kingdom
2022-08-29,Daily hospital occupancy,6930.0,United Kingdom
2022-08-30,Daily hospital occupancy,6930.0,United Kingdom
2022-08-31,Daily hospital occupancy,6828.0,United Kingdom
2022-09-01,Daily hospital occupancy,6733.0,United Kingdom
2022-09-02,Daily hospital occupancy,6497.0,United Kingdom
2022-09-03,Daily hospital occupancy,6322.0,United Kingdom
2022-09-04,Daily hospital occupancy,6359.0,United Kingdom
2022-09-05,Daily hospital occupancy,6363.0,United Kingdom
2022-09-06,Daily hospital occupancy,6257.0,United Kingdom
2022-09-07,Daily hospital occupancy,6078.0,United Kingdom
2022-09-08,Daily hospital occupancy,6022.0,United Kingdom
2022-09-09,Daily hospital occupancy,5915.0,United Kingdom
2022-09-10,Daily hospital occupancy,5752.0,United Kingdom
2022-09-11,Daily hospital occupancy,5784.0,United Kingdom
2022-09-12,Daily hospital occupancy,5725.0,United Kingdom
2022-09-13,Daily hospital occupancy,5677.0,United Kingdom
2022-09-14,Daily hospital occupancy,5596.0,United Kingdom
2022-09-15,Daily hospital occupancy,5625.0,United Kingdom
2022-09-16,Daily hospital occupancy,5591.0,United Kingdom
2022-09-17,Daily hospital occupancy,5487.0,United Kingdom
2022-09-18,Daily hospital occupancy,5585.0,United Kingdom
2022-09-19,Daily hospital occupancy,5751.0,United Kingdom
2022-09-20,Daily hospital occupancy,5906.0,United Kingdom
2022-09-21,Daily hospital occupancy,6199.0,United Kingdom
2022-09-22,Daily hospital occupancy,6480.0,United Kingdom
2022-09-23,Daily hospital occupancy,6735.0,United Kingdom
2022-09-24,Daily hospital occupancy,6950.0,United Kingdom
2022-09-25,Daily hospital occupancy,7222.0,United Kingdom
2022-09-26,Daily hospital occupancy,7676.0,United Kingdom
2022-09-27,Daily hospital occupancy,8033.0,United Kingdom
2022-09-28,Daily hospital occupancy,8289.0,United Kingdom
2022-09-29,Daily hospital occupancy,8559.0,United Kingdom
2022-09-30,Daily hospital occupancy,8975.0,United Kingdom
2022-10-01,Daily hospital occupancy,9407.0,United Kingdom
2022-10-02,Daily hospital occupancy,9749.0,United Kingdom
