date,indicator,value,entity
2022-06-29,Daily ICU occupancy,155,Canada
2022-06-30,Daily ICU occupancy,160,Canada
2022-07-01,Daily ICU occupancy,162,Canada
2022-07-02,Daily ICU occupancy,149,Canada
2022-07-03,Daily ICU occupancy,157,Canada
2022-07-04,Daily ICU occupancy,163,Canada
2022-07-05,Daily ICU occupancy,176,Canada
2022-07-06,Daily ICU occupancy,179,Canada
2022-07-07,Daily ICU occupancy,191,Canada
2022-07-08,Daily ICU occupancy,194,Canada
2022-07-09,Daily ICU occupancy,191,Canada
2022-07-10,Daily ICU occupancy,194,Canada
2022-07-11,Daily ICU occupancy,200,Canada
2022-07-12,Daily ICU occupancy,196,Canada
2022-07-13,Daily ICU occupancy,205,Canada
2022-07-14,Daily ICU occupancy,199,Canada
2022-07-15,Daily ICU occupancy,200,Canada
2022-07-16,Daily ICU occupancy,185,Canada
2022-07-17,Daily ICU occupancy,189,Canada
2022-07-18,Daily ICU occupancy,199,Canada
2022-07-19,Daily ICU occupancy,214,Canada
2022-07-20,Daily ICU occupancy,209,Canada
2022-07-21,Daily ICU occupancy,206,Canada
2022-07-22,Daily ICU occupancy,216,Canada
2022-07-23,Daily ICU occupancy,213,Canada
2022-07-24,Daily ICU occupancy,210,Canada
2022-07-25,Daily ICU occupancy,218,Canada
2022-07-26,Daily ICU occupancy,226,Canada
2022-07-27,Daily ICU occupancy,231,Canada
2022-07-28,Daily ICU occupancy,232,Canada
2022-07-29,Daily ICU occupancy,239,Canada
2022-07-30,Daily ICU occupancy,245,Canada
2022-07-31,Daily ICU occupancy,248,Canada
2022-08-01,Daily ICU occupancy,249,Canada
2022-08-02,Daily ICU occupancy,254,Canada
2022-08-03,Daily ICU occupancy,250,Canada
2022-08-04,Daily ICU occupancy,234,Canada
2022-08-05,Daily ICU occupancy,227,Canada
2022-08-06,Daily ICU occupancy,221,Canada
2022-08-07,Daily ICU occupancy,223,Canada
2022-08-08,Daily ICU occupancy,232,Canada
2022-08-09,Daily ICU occupancy,231,Canada
2022-08-10,Daily ICU occupancy,229,Canada
2022-08-11,Daily ICU occupancy,230,Canada
2022-08-12,Daily ICU occupancy,239,Canada
2022-08-13,Daily ICU occupancy,227,Canada
2022-08-14,Daily ICU occupancy,235,Canada
2022-08-15,Daily ICU occupancy,227,Canada
2022-08-16,Daily ICU occupancy,226,Canada
2022-08-17,Daily ICU occupancy,228,Canada
2022-08-18,Daily ICU occupancy,227,Canada
2022-08-19,Daily ICU occupancy,230,Canada
2022-08-20,Daily ICU occupancy,231,Canada
2022-08-21,Daily ICU occupancy,239,Canada
2022-08-22,Daily ICU occupancy,244,Canada
2022-08-23,Daily ICU occupancy,243,Canada
2022-08-24,Daily ICU occupancy,251,Canada
2022-08-25,Daily ICU occupancy,243,Canada
2022-08-26,Daily ICU occupancy,230,Canada
2022-08-27,Daily ICU occupancy,234,Canada
2022-08-28,Daily ICU occupancy,241,Canada
2022-08-29,Daily ICU occupancy,250,Canada
2022-08-30,Daily ICU occupancy,239,Canada
2022-08-31,Daily ICU occupancy,234,Canada
2022-09-01,Daily ICU occupancy,221,Canada
2022-09-02,Daily ICU occupancy,218,Canada
2022-09-03,Daily ICU occupancy,203,Canada
2022-09-04,Daily ICU occupancy,209,Canada
2022-09-05,Daily ICU occupancy,214,Canada
2022-09-06,Daily ICU occupancy,219,Canada
2022-09-07,Daily ICU occupancy,220,Canada
2022-09-08,Daily ICU occupancy,218,Canada
2022-09-09,Daily ICU occupancy,213,Canada
2022-09-10,Daily ICU occupancy,209,Canada
2022-09-11,Daily ICU occupancy,215,Canada
2022-09-12,Daily ICU occupancy,216,Canada
2022-09-13,Daily ICU occupancy,216,Canada
2022-09-14,Daily ICU occupancy,214,Canada
2022-09-15,Daily ICU occupancy,222,Canada
2022-09-16,Daily ICU occupancy,230,Canada
2022-09-17,Daily ICU occupancy,221,Canada
2022-09-18,Daily ICU occupancy,214,Canada
2022-09-19,Daily ICU occupancy,223,Canada
2022-09-20,Daily ICU occupancy,228,Canada
2022-09-21,Daily ICU occupancy,221,Canada
2022-09-22,Daily ICU occupancy,210,Canada
2022-09-23,Daily ICU occupancy,205,Canada
2022-09-24,Daily ICU occupancy,204,Canada
2022-09-25,Daily ICU occupancy,208,Canada
2022-09-26,Daily ICU occupancy,214,Canada
2022-09-27,Daily ICU occupancy,241,Canada
2022-09-28,Daily ICU occupancy,229,Canada
2022-09-29,Daily ICU occupancy,237,Canada
2022-09-30,Daily ICU occupancy,245,Canada
2022-10-01,Daily ICU occupancy,238,Canada
2022-10-02,Daily ICU occupancy,229,Canada
2022-10-03,Daily ICU occupancy,232,Canada
2022-10-04,Daily ICU occupancy,232,Canada
2022-10-05,Daily ICU occupancy,239,Canada
2022-10-06,Daily ICU occupancy,237,Canada
2022-10-07,Daily ICU occupancy,232,Canada
2022-10-08,Daily ICU occupancy,234,Canada
2022-10-09,Daily ICU occupancy,221,Canada
2022-10-10,Daily ICU occupancy,222,Canada
2022-10-11,Daily ICU occupancy,227,Canada
2022-10-12,Daily ICU occupancy,237,Canada
2022-10-13,Daily ICU occupancy,238,Canada
2022-10-14,Daily ICU occupancy,236,Canada
2022-10-15,Daily ICU occupancy,240,Canada
2022-10-16,Daily ICU occupancy,249,Canada
2022-10-17,Daily ICU occupancy,261,Canada
2022-10-18,Daily ICU occupancy,257,Canada
2022-10-19,Daily ICU occupancy,253,Canada
2022-10-20,Daily ICU occupancy,258,Canada
2022-10-21,Daily ICU occupancy,254,Canada
2022-10-22,Daily ICU occupancy,261,Canada
2022-10-23,Daily ICU occupancy,257,Canada
2022-10-24,Daily ICU occupancy,256,Canada
2022-10-25,Daily ICU occupancy,246,Canada
2022-10-26,Daily ICU occupancy,251,Canada
2022-10-27,Daily ICU occupancy,234,Canada
2022-10-28,Daily ICU occupancy,227,Canada
2022-10-29,Daily ICU occupancy,225,Canada
2022-10-30,Daily ICU occupancy,217,Canada
2022-10-31,Daily ICU occupancy,230,Canada
2022-11-01,Daily ICU occupancy,227,Canada
2022-11-02,Daily ICU occupancy,232,Canada
2022-11-03,Daily ICU occupancy,243,Canada
2022-11-04,Daily ICU occupancy,234,Canada
2022-11-05,Daily ICU occupancy,241,Canada
2022-11-06,Daily ICU occupancy,235,Canada
2022-11-07,Daily ICU occupancy,240,Canada
2022-11-08,Daily ICU occupancy,256,Canada
2022-11-09,Daily ICU occupancy,255,Canada
2022-11-10,Daily ICU occupancy,258,Canada
2022-11-11,Daily ICU occupancy,250,Canada
2022-11-12,Daily ICU occupancy,241,Canada
2022-11-13,Daily ICU occupancy,248,Canada
2022-11-14,Daily ICU occupancy,238,Canada
2022-11-15,Daily ICU occupancy,241,Canada
2022-11-16,Daily ICU occupancy,239,Canada
2022-11-17,Daily ICU occupancy,221,Canada
2022-11-18,Daily ICU occupancy,226,Canada
2022-11-19,Daily ICU occupancy,235,Canada
2022-11-20,Daily ICU occupancy,237,Canada
2022-11-21,Daily ICU occupancy,246,Canada
2022-11-22,Daily ICU occupancy,251,Canada
2022-11-23,Daily ICU occupancy,256,Canada
2022-11-24,Daily ICU occupancy,248,Canada
2022-11-25,Daily ICU occupancy,257,Canada
2022-11-26,Daily ICU occupancy,249,Canada
2022-11-27,Daily ICU occupancy,248,Canada
2022-11-28,Daily ICU occupancy,247,Canada
2022-11-29,Daily ICU occupancy,245,Canada
2022-11-30,Daily ICU occupancy,247,Canada
2022-12-01,Daily ICU occupancy,248,Canada
2022-12-02,Daily ICU occupancy,240,Canada
2022-12-03,Daily ICU occupancy,236,Canada
2022-12-04,Daily ICU occupancy,229,Canada
2022-12-05,Daily ICU occupancy,236,Canada
2022-12-06,Daily ICU occupancy,228,Canada
2022-12-07,Daily ICU occupancy,228,Canada
2022-12-08,Daily ICU occupancy,225,Canada
2022-12-09,Daily ICU occupancy,224,Canada
2022-12-10,Daily ICU occupancy,230,Canada
2022-12-11,Daily ICU occupancy,219,Canada
2022-12-12,Daily ICU occupancy,217,Canada
2022-12-13,Daily ICU occupancy,212,Canada
2022-12-14,Daily ICU occupancy,208,Canada
2022-12-15,Daily ICU occupancy,209,Canada
2022-12-16,Daily ICU occupancy,211,Canada
2022-12-17,Daily ICU occupancy,213,Canada
2022-12-18,Daily ICU occupancy,212,Canada
2022-12-19,Daily ICU occupancy,224,Canada
2022-12-20,Daily ICU occupancy,224,Canada
2022-12-21,Daily ICU occupancy,222,Canada
2022-12-22,Daily ICU occupancy,216,Canada
2022-12-23,Daily ICU occupancy,201,Canada
2022-12-24,Daily ICU occupancy,194,Canada
2022-12-25,Daily ICU occupancy,194,Canada
2022-12-26,Daily ICU occupancy,188,Canada
2022-12-27,Daily ICU occupancy,207,Canada
2022-12-28,Daily ICU occupancy,214,Canada
2022-12-29,Daily ICU occupancy,222,Canada
2022-12-30,Daily ICU occupancy,229,Canada
2022-12-31,Daily ICU occupancy,229,Canada
2023-01-01,Daily ICU occupancy,224,Canada
2023-01-02,Daily ICU occupancy,222,Canada
2023-01-03,Daily ICU occupancy,237,Canada
2023-01-04,Daily ICU occupancy,230,Canada
2023-01-05,Daily ICU occupancy,234,Canada
2023-01-06,Daily ICU occupancy,248,Canada
2023-01-07,Daily ICU occupancy,238,Canada
2023-01-08,Daily ICU occupancy,231,Canada
2023-01-09,Daily ICU occupancy,246,Canada
2023-01-10,Daily ICU occupancy,230,Canada
2023-01-11,Daily ICU occupancy,215,Canada
2023-01-12,Daily ICU occupancy,217,Canada
2023-01-13,Daily ICU occupancy,221,Canada
2023-01-14,Daily ICU occupancy,209,Canada
2023-01-15,Daily ICU occupancy,208,Canada
2023-01-16,Daily ICU occupancy,208,Canada
2023-01-17,Daily ICU occupancy,205,Canada
2023-01-18,Daily ICU occupancy,192,Canada
2023-01-19,Daily ICU occupancy,192,Canada
2023-01-20,Daily ICU occupancy,186,Canada
2023-01-21,Daily ICU occupancy,187,Canada
2023-01-22,Daily ICU occupancy,186,Canada
2023-01-23,Daily ICU occupancy,185,Canada
2023-01-24,Daily ICU occupancy,191,Canada
2023-01-25,Daily ICU occupancy,194,Canada
2023-01-26,Daily ICU occupancy,178,Canada
2023-01-27,Daily ICU occupancy,178,Canada
2023-01-28,Daily ICU occupancy,167,Canada
2023-01-29,Daily ICU occupancy,171,Canada
2023-01-30,Daily ICU occupancy,176,Canada
2023-01-31,Daily ICU occupancy,178,Canada
2023-02-01,Daily ICU occupancy,174,Canada
2023-02-02,Daily ICU occupancy,168,Canada
2023-02-03,Daily ICU occupancy,166,Canada
2023-02-04,Daily ICU occupancy,157,Canada
2023-02-05,Daily ICU occupancy,162,Canada
2023-02-06,Daily ICU occupancy,166,Canada
2023-02-07,Daily ICU occupancy,162,Canada
2023-02-08,Daily ICU occupancy,170,Canada
2023-02-09,Daily ICU occupancy,168,Canada
2023-02-10,Daily ICU occupancy,172,Canada
2023-02-11,Daily ICU occupancy,162,Canada
2023-02-12,Daily ICU occupancy,150,Canada
2023-02-13,Daily ICU occupancy,156,Canada
2023-02-14,Daily ICU occupancy,152,Canada
2023-02-15,Daily ICU occupancy,152,Canada
2023-02-16,Daily ICU occupancy,149,Canada
2023-02-17,Daily ICU occupancy,148,Canada
2023-02-18,Daily ICU occupancy,141,Canada
2023-02-19,Daily ICU occupancy,145,Canada
2023-02-20,Daily ICU occupancy,149,Canada
2023-02-21,Daily ICU occupancy,154,Canada
2023-02-22,Daily ICU occupancy,157,Canada
2023-02-23,Daily ICU occupancy,158,Canada
2023-02-24,Daily ICU occupancy,163,Canada
2023-02-25,Daily ICU occupancy,163,Canada
2023-02-26,Daily ICU occupancy,167,Canada
2023-02-27,Daily ICU occupancy,177,Canada
2023-02-28,Daily ICU occupancy,172,Canada
2023-03-01,Daily ICU occupancy,160,Canada
2023-03-02,Daily ICU occupancy,157,Canada
2023-03-03,Daily ICU occupancy,156,Canada
2023-03-04,Daily ICU occupancy,148,Canada
2023-03-05,Daily ICU occupancy,141,Canada
2023-03-06,Daily ICU occupancy,147,Canada
2023-03-07,Daily ICU occupancy,143,Canada
2023-03-08,Daily ICU occupancy,151,Canada
2023-03-09,Daily ICU occupancy,152,Canada
2023-03-10,Daily ICU occupancy,151,Canada
2023-03-11,Daily ICU occupancy,155,Canada
2023-03-12,Daily ICU occupancy,145,Canada
2023-03-13,Daily ICU occupancy,139,Canada
2023-03-14,Daily ICU occupancy,135,Canada
2023-03-15,Daily ICU occupancy,126,Canada
2023-03-16,Daily ICU occupancy,128,Canada
2023-03-17,Daily ICU occupancy,111,Canada
2023-03-18,Daily ICU occupancy,111,Canada
2023-03-19,Daily ICU occupancy,121,Canada
2023-03-20,Daily ICU occupancy,131,Canada
2023-03-21,Daily ICU occupancy,136,Canada
2023-03-22,Daily ICU occupancy,137,Canada
2023-03-23,Daily ICU occupancy,130,Canada
2023-03-24,Daily ICU occupancy,129,Canada
2023-03-25,Daily ICU occupancy,118,Canada
2023-03-26,Daily ICU occupancy,120,Canada
2023-03-27,Daily ICU occupancy,116,Canada
2023-03-28,Daily ICU occupancy,127,Canada
2023-03-29,Daily ICU occupancy,124,Canada
2023-03-30,Daily ICU occupancy,128,Canada
2023-03-31,Daily ICU occupancy,124,Canada
2023-04-01,Daily ICU occupancy,129,Canada
2023-04-02,Daily ICU occupancy,124,Canada
2023-04-03,Daily ICU occupancy,129,Canada
2023-04-04,Daily ICU occupancy,133,Canada
2023-04-05,Daily ICU occupancy,131,Canada
2023-04-06,Daily ICU occupancy,134,Canada
2023-04-07,Daily ICU occupancy,137,Canada
2023-04-08,Daily ICU occupancy,137,Canada
2023-04-09,Daily ICU occupancy,143,Canada
2023-04-10,Daily ICU occupancy,145,Canada
2023-04-11,Daily ICU occupancy,141,Canada
2023-04-12,Daily ICU occupancy,141,Canada
2023-04-13,Daily ICU occupancy,140,Canada
2023-04-14,Daily ICU occupancy,143,Canada
2023-04-15,Daily ICU occupancy,130,Canada
2023-04-16,Daily ICU occupancy,126,Canada
2023-04-17,Daily ICU occupancy,122,Canada
2023-04-18,Daily ICU occupancy,121,Canada
2023-04-19,Daily ICU occupancy,127,Canada
2023-04-20,Daily ICU occupancy,121,Canada
2023-04-21,Daily ICU occupancy,125,Canada
2023-04-22,Daily ICU occupancy,124,Canada
2023-04-23,Daily ICU occupancy,125,Canada
2023-04-24,Daily ICU occupancy,120,Canada
2023-04-25,Daily ICU occupancy,119,Canada
2023-04-26,Daily ICU occupancy,122,Canada
2023-04-27,Daily ICU occupancy,131,Canada
2023-04-28,Daily ICU occupancy,122,Canada
2023-04-29,Daily ICU occupancy,124,Canada
2023-04-30,Daily ICU occupancy,123,Canada
2023-05-01,Daily ICU occupancy,126,Canada
2023-05-02,Daily ICU occupancy,123,Canada
2023-05-03,Daily ICU occupancy,117,Canada
2023-05-04,Daily ICU occupancy,112,Canada
2023-05-05,Daily ICU occupancy,113,Canada
2023-05-06,Daily ICU occupancy,108,Canada
2023-05-07,Daily ICU occupancy,106,Canada
2023-05-08,Daily ICU occupancy,107,Canada
2023-05-09,Daily ICU occupancy,110,Canada
2023-05-10,Daily ICU occupancy,116,Canada
2023-05-11,Daily ICU occupancy,121,Canada
2023-05-12,Daily ICU occupancy,119,Canada
2023-05-13,Daily ICU occupancy,110,Canada
2023-05-14,Daily ICU occupancy,109,Canada
2023-05-15,Daily ICU occupancy,111,Canada
2023-05-16,Daily ICU occupancy,111,Canada
2023-05-17,Daily ICU occupancy,111,Canada
2023-05-18,Daily ICU occupancy,109,Canada
2023-05-19,Daily ICU occupancy,105,Canada
2023-05-20,Daily ICU occupancy,99,Canada
2023-05-21,Daily ICU occupancy,98,Canada
2023-05-22,Daily ICU occupancy,103,Canada
2023-05-23,Daily ICU occupancy,102,Canada
2023-05-24,Daily ICU occupancy,101,Canada
2023-05-25,Daily ICU occupancy,98,Canada
2023-05-26,Daily ICU occupancy,95,Canada
2023-05-27,Daily ICU occupancy,91,Canada
2023-05-28,Daily ICU occupancy,84,Canada
2023-05-29,Daily ICU occupancy,89,Canada
2023-05-30,Daily ICU occupancy,88,Canada
2023-05-31,Daily ICU occupancy,92,Canada
2023-06-01,Daily ICU occupancy,90,Canada
2023-06-02,Daily ICU occupancy,92,Canada
2023-06-03,Daily ICU occupancy,90,Canada
2023-06-04,Daily ICU occupancy,88,Canada
2023-06-05,Daily ICU occupancy,92,Canada
2023-06-06,Daily ICU occupancy,88,Canada
2023-06-07,Daily ICU occupancy,88,Canada
2023-06-08,Daily ICU occupancy,77,Canada
2023-06-09,Daily ICU occupancy,72,Canada
2023-06-10,Daily ICU occupancy,72,Canada
2023-06-11,Daily ICU occupancy,71,Canada
2023-06-12,Daily ICU occupancy,68,Canada
2023-06-13,Daily ICU occupancy,74,Canada
2023-06-14,Daily ICU occupancy,75,Canada
2023-06-15,Daily ICU occupancy,73,Canada
2023-06-16,Daily ICU occupancy,77,Canada
2023-06-17,Daily ICU occupancy,77,Canada
2023-06-18,Daily ICU occupancy,76,Canada
2023-06-19,Daily ICU occupancy,78,Canada
2023-06-20,Daily ICU occupancy,77,Canada
2023-06-21,Daily ICU occupancy,76,Canada
2023-06-22,Daily ICU occupancy,79,Canada
2023-06-23,Daily ICU occupancy,75,Canada
2023-06-24,Daily ICU occupancy,70,Canada
2023-06-25,Daily ICU occupancy,67,Canada
2023-06-26,Daily ICU occupancy,67,Canada
2023-06-27,Daily ICU occupancy,62,Canada
2023-06-28,Daily ICU occupancy,59,Canada
2023-06-29,Daily ICU occupancy,59,Canada
2023-06-30,Daily ICU occupancy,56,Canada
2023-07-01,Daily ICU occupancy,54,Canada
2023-07-02,Daily ICU occupancy,55,Canada
2023-07-03,Daily ICU occupancy,55,Canada
2023-07-04,Daily ICU occupancy,57,Canada
2023-07-05,Daily ICU occupancy,55,Canada
2023-07-06,Daily ICU occupancy,58,Canada
2023-07-07,Daily ICU occupancy,56,Canada
2023-07-08,Daily ICU occupancy,53,Canada
2023-07-09,Daily ICU occupancy,55,Canada
2023-07-10,Daily ICU occupancy,54,Canada
2023-07-11,Daily ICU occupancy,55,Canada
2023-07-12,Daily ICU occupancy,57,Canada
2023-07-13,Daily ICU occupancy,56,Canada
2023-07-14,Daily ICU occupancy,56,Canada
2023-07-15,Daily ICU occupancy,61,Canada
2023-07-16,Daily ICU occupancy,60,Canada
2023-07-17,Daily ICU occupancy,57,Canada
2023-07-18,Daily ICU occupancy,58,Canada
2023-07-19,Daily ICU occupancy,57,Canada
2023-07-20,Daily ICU occupancy,52,Canada
2023-07-21,Daily ICU occupancy,57,Canada
2023-07-22,Daily ICU occupancy,55,Canada
2023-07-23,Daily ICU occupancy,59,Canada
2023-07-24,Daily ICU occupancy,59,Canada
2023-07-25,Daily ICU occupancy,57,Canada
2023-07-26,Daily ICU occupancy,59,Canada
2023-07-27,Daily ICU occupancy,59,Canada
2023-07-28,Daily ICU occupancy,59,Canada
2023-07-29,Daily ICU occupancy,58,Canada
2023-07-30,Daily ICU occupancy,56,Canada
2023-07-31,Daily ICU occupancy,55,Canada
2023-08-01,Daily ICU occupancy,50,Canada
2023-08-02,Daily ICU occupancy,54,Canada
2023-08-03,Daily ICU occupancy,42,Canada
2023-08-04,Daily ICU occupancy,40,Canada
2023-08-05,Daily ICU occupancy,38,Canada
2023-08-06,Daily ICU occupancy,37,Canada
2023-08-07,Daily ICU occupancy,37,Canada
2023-08-08,Daily ICU occupancy,40,Canada
2023-08-09,Daily ICU occupancy,43,Canada
2023-08-10,Daily ICU occupancy,40,Canada
2023-08-11,Daily ICU occupancy,43,Canada
2023-08-12,Daily ICU occupancy,42,Canada
2023-08-13,Daily ICU occupancy,45,Canada
2023-08-14,Daily ICU occupancy,42,Canada
2023-08-15,Daily ICU occupancy,46,Canada
2023-08-16,Daily ICU occupancy,45,Canada
2023-08-17,Daily ICU occupancy,44,Canada
2023-08-18,Daily ICU occupancy,47,Canada
2023-08-19,Daily ICU occupancy,47,Canada
2023-08-20,Daily ICU occupancy,48,Canada
2023-08-21,Daily ICU occupancy,46,Canada
2023-08-22,Daily ICU occupancy,48,Canada
2023-08-23,Daily ICU occupancy,47,Canada
2023-08-24,Daily ICU occupancy,54,Canada
2023-08-25,Daily ICU occupancy,52,Canada
2023-08-26,Daily ICU occupancy,46,Canada
2023-08-27,Daily ICU occupancy,45,Canada
2023-08-28,Daily ICU occupancy,45,Canada
2023-08-29,Daily ICU occupancy,45,Canada
2023-08-30,Daily ICU occupancy,49,Canada
2023-08-31,Daily ICU occupancy,48,Canada
2023-09-01,Daily ICU occupancy,50,Canada
2023-09-02,Daily ICU occupancy,52,Canada
2023-09-03,Daily ICU occupancy,53,Canada
2023-09-04,Daily ICU occupancy,54,Canada
2023-09-05,Daily ICU occupancy,57,Canada
2023-09-06,Daily ICU occupancy,56,Canada
2023-09-07,Daily ICU occupancy,66,Canada
2023-09-08,Daily ICU occupancy,68,Canada
2023-09-09,Daily ICU occupancy,66,Canada
2023-09-10,Daily ICU occupancy,34,Canada
2023-09-11,Daily ICU occupancy,35,Canada
2023-09-12,Daily ICU occupancy,35,Canada
2023-09-13,Daily ICU occupancy,35,Canada
2023-09-14,Daily ICU occupancy,35,Canada
2023-09-15,Daily ICU occupancy,35,Canada
2023-09-16,Daily ICU occupancy,35,Canada
2023-09-17,Daily ICU occupancy,35,Canada
2023-09-18,Daily ICU occupancy,35,Canada
2023-09-19,Daily ICU occupancy,35,Canada
2023-09-20,Daily ICU occupancy,35,Canada
2023-09-21,Daily ICU occupancy,36,Canada
2023-09-22,Daily ICU occupancy,37,Canada
2023-09-23,Daily ICU occupancy,36,Canada
2023-09-24,Daily ICU occupancy,36,Canada
2023-09-25,Daily ICU occupancy,37,Canada
2023-09-26,Daily ICU occupancy,36,Canada
2023-09-27,Daily ICU occupancy,36,Canada
2023-09-28,Daily ICU occupancy,36,Canada
2023-09-29,Daily ICU occupancy,36,Canada
2023-09-30,Daily ICU occupancy,35,Canada
2023-10-01,Daily ICU occupancy,35,Canada
2023-10-02,Daily ICU occupancy,37,Canada
2023-10-03,Daily ICU occupancy,37,Canada
2023-10-04,Daily ICU occupancy,38,Canada
2023-10-05,Daily ICU occupancy,47,Canada
2023-10-06,Daily ICU occupancy,46,Canada
2023-10-07,Daily ICU occupancy,47,Canada
2023-10-08,Daily ICU occupancy,47,Canada
2023-10-09,Daily ICU occupancy,48,Canada
2023-10-10,Daily ICU occupancy,49,Canada
2023-10-11,Daily ICU occupancy,48,Canada
2023-10-12,Daily ICU occupancy,53,Canada
2023-10-13,Daily ICU occupancy,55,Canada
2023-10-14,Daily ICU occupancy,64,Canada
2023-10-15,Daily ICU occupancy,64,Canada
2023-10-16,Daily ICU occupancy,66,Canada
2023-10-17,Daily ICU occupancy,65,Canada
2023-10-18,Daily ICU occupancy,63,Canada
2023-10-19,Daily ICU occupancy,51,Canada
2023-10-20,Daily ICU occupancy,50,Canada
2023-10-21,Daily ICU occupancy,51,Canada
2023-10-22,Daily ICU occupancy,116,Canada
2023-10-23,Daily ICU occupancy,123,Canada
2023-10-24,Daily ICU occupancy,119,Canada
2023-10-25,Daily ICU occupancy,116,Canada
2023-10-26,Daily ICU occupancy,108,Canada
2023-10-27,Daily ICU occupancy,110,Canada
2023-10-28,Daily ICU occupancy,96,Canada
2023-10-29,Daily ICU occupancy,94,Canada
2023-10-30,Daily ICU occupancy,93,Canada
2023-10-31,Daily ICU occupancy,97,Canada
2023-11-01,Daily ICU occupancy,98,Canada
2023-11-02,Daily ICU occupancy,98,Canada
2023-11-03,Daily ICU occupancy,101,Canada
2023-11-04,Daily ICU occupancy,98,Canada
2023-11-05,Daily ICU occupancy,99,Canada
2023-11-06,Daily ICU occupancy,104,Canada
2023-11-07,Daily ICU occupancy,108,Canada
2023-11-08,Daily ICU occupancy,118,Canada
2023-11-09,Daily ICU occupancy,116,Canada
2023-11-10,Daily ICU occupancy,120,Canada
2023-11-11,Daily ICU occupancy,114,Canada
2023-11-12,Daily ICU occupancy,116,Canada
2023-11-13,Daily ICU occupancy,118,Canada
2023-11-14,Daily ICU occupancy,117,Canada
2023-11-15,Daily ICU occupancy,122,Canada
2023-11-16,Daily ICU occupancy,127,Canada
2023-11-17,Daily ICU occupancy,127,Canada
2023-11-18,Daily ICU occupancy,137,Canada
2023-11-19,Daily ICU occupancy,136,Canada
2023-11-20,Daily ICU occupancy,142,Canada
2023-11-21,Daily ICU occupancy,152,Canada
2023-11-22,Daily ICU occupancy,147,Canada
2023-11-23,Daily ICU occupancy,143,Canada
2023-11-24,Daily ICU occupancy,140,Canada
2023-11-25,Daily ICU occupancy,138,Canada
2023-11-26,Daily ICU occupancy,142,Canada
2023-11-27,Daily ICU occupancy,141,Canada
2023-11-28,Daily ICU occupancy,150,Canada
2023-11-29,Daily ICU occupancy,162,Canada
2023-11-30,Daily ICU occupancy,166,Canada
2023-12-01,Daily ICU occupancy,163,Canada
2023-12-02,Daily ICU occupancy,162,Canada
2023-12-03,Daily ICU occupancy,172,Canada
2023-12-04,Daily ICU occupancy,172,Canada
2023-12-05,Daily ICU occupancy,165,Canada
2023-12-06,Daily ICU occupancy,162,Canada
2023-12-07,Daily ICU occupancy,150,Canada
2023-12-08,Daily ICU occupancy,157,Canada
2023-12-09,Daily ICU occupancy,159,Canada
2023-12-10,Daily ICU occupancy,158,Canada
2023-12-11,Daily ICU occupancy,163,Canada
2023-12-12,Daily ICU occupancy,161,Canada
2023-12-13,Daily ICU occupancy,163,Canada
2023-12-14,Daily ICU occupancy,171,Canada
2023-12-15,Daily ICU occupancy,164,Canada
2023-12-16,Daily ICU occupancy,169,Canada
2023-12-17,Daily ICU occupancy,168,Canada
2023-12-18,Daily ICU occupancy,162,Canada
2023-12-19,Daily ICU occupancy,163,Canada
2023-12-20,Daily ICU occupancy,159,Canada
2023-12-21,Daily ICU occupancy,158,Canada
2023-12-22,Daily ICU occupancy,143,Canada
2023-12-23,Daily ICU occupancy,150,Canada
2023-12-24,Daily ICU occupancy,162,Canada
2023-12-25,Daily ICU occupancy,163,Canada
2023-12-26,Daily ICU occupancy,171,Canada
2023-12-27,Daily ICU occupancy,166,Canada
2023-12-28,Daily ICU occupancy,168,Canada
2023-12-29,Daily ICU occupancy,164,Canada
2023-12-30,Daily ICU occupancy,155,Canada
2023-12-31,Daily ICU occupancy,160,Canada
2024-01-01,Daily ICU occupancy,161,Canada
2024-01-02,Daily ICU occupancy,166,Canada
2024-01-03,Daily ICU occupancy,158,Canada
2024-01-04,Daily ICU occupancy,161,Canada
2024-01-05,Daily ICU occupancy,155,Canada
2024-01-06,Daily ICU occupancy,160,Canada
2024-01-07,Daily ICU occupancy,149,Canada
2024-01-08,Daily ICU occupancy,155,Canada
2024-01-09,Daily ICU occupancy,167,Canada
2024-01-10,Daily ICU occupancy,160,Canada
2024-01-11,Daily ICU occupancy,159,Canada
2024-01-12,Daily ICU occupancy,154,Canada
2024-01-13,Daily ICU occupancy,149,Canada
2024-01-14,Daily ICU occupancy,155,Canada
2024-01-15,Daily ICU occupancy,166,Canada
2024-01-16,Daily ICU occupancy,168,Canada
2024-01-17,Daily ICU occupancy,166,Canada
2024-01-18,Daily ICU occupancy,157,Canada
2024-01-19,Daily ICU occupancy,153,Canada
2024-01-20,Daily ICU occupancy,151,Canada
2024-01-21,Daily ICU occupancy,155,Canada
2024-01-22,Daily ICU occupancy,157,Canada
2024-01-23,Daily ICU occupancy,142,Canada
2024-01-24,Daily ICU occupancy,133,Canada
2024-01-25,Daily ICU occupancy,127,Canada
2024-01-26,Daily ICU occupancy,119,Canada
2024-01-27,Daily ICU occupancy,122,Canada
2024-01-28,Daily ICU occupancy,126,Canada
2024-01-29,Daily ICU occupancy,134,Canada
2024-01-30,Daily ICU occupancy,138,Canada
2024-01-31,Daily ICU occupancy,138,Canada
