country,date,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Australia,2023-09-25,32815.613,32815.613,32815.613,125.35852,125.35852,125.35852,10.829213,10.829213,10.829213,0.041368544,0.041368544,0.041368544
Australia,2023-10-02,32790.617,32790.617,32790.617,125.26304,125.26304,125.26304,-3.5707865,-3.5707865,-3.5707865,-0.013640718,-0.013640718,-0.013640718
Australia,2023-10-09,32997.023,32997.023,32997.023,126.05152,126.05152,126.05152,29.486357,29.486357,29.486357,0.11264046,0.11264046,0.11264046
Australia,2023-10-16,33045.63,33045.63,33045.63,126.2372,126.2372,126.2372,6.943499,6.943499,6.943499,0.026524775,0.026524775,0.026524775
Australia,2023-10-23,33151.434,33151.434,33151.434,126.64138,126.64138,126.64138,15.114928,15.114928,15.114928,0.05774035,0.05774035,0.05774035
Australia,2023-10-30,33389.035,33389.035,33389.035,127.54905,127.54905,127.54905,33.9435,33.9435,33.9435,0.12966715,0.12966715,0.12966715
Australia,2023-11-06,33751.64,33751.64,33751.64,128.93423,128.93423,128.93423,51.800644,51.800644,51.800644,0.197883,0.197883,0.197883
Australia,2023-11-13,34167.848,34167.848,34167.848,130.52417,130.52417,130.52417,59.457787,59.457787,59.457787,0.22713394,0.22713394,0.22713394
Australia,2023-11-20,34411.85,34411.85,34411.85,131.45628,131.45628,131.45628,34.857784,34.857784,34.857784,0.13315979,0.13315979,0.13315979
Australia,2023-11-27,34754.656,34754.656,34754.656,132.76582,132.76582,132.76582,48.97207,48.97207,48.97207,0.1870776,0.1870776,0.1870776
Australia,2023-12-04,35096.06,35096.06,35096.06,134.07002,134.07002,134.07002,48.77207,48.77207,48.77207,0.18631358,0.18631358,0.18631358
Australia,2023-12-11,35319.465,35319.465,35319.465,134.92345,134.92345,134.92345,31.914928,31.914928,31.914928,0.12191782,0.12191782,0.12191782
Australia,2023-12-18,35632.47,35632.47,35632.47,136.11916,136.11916,136.11916,44.714928,44.714928,44.714928,0.17081495,0.17081495,0.17081495
Australia,2023-12-25,35920.074,35920.074,35920.074,137.21782,137.21782,137.21782,41.086357,41.086357,41.086357,0.15695348,0.15695348,0.15695348
Australia,2024-01-01,36252.86,36252.86,36252.86,138.4891,138.4891,138.4891,47.541172,47.541172,47.541172,0.18161145,0.18161145,0.18161145
Australia,2024-01-08,36553.316,36553.316,36553.316,139.63687,139.63687,139.63687,42.922123,42.922123,42.922123,0.16396627,0.16396627,0.16396627
Australia,2024-01-15,36817.77,36817.77,36817.77,140.64711,140.64711,140.64711,37.779266,37.779266,37.779266,0.14432012,0.14432012,0.14432012
Australia,2024-01-22,37169.56,37169.56,37169.56,141.99097,141.99097,141.99097,50.25546,50.25546,50.25546,0.19198026,0.19198026,0.19198026
Australia,2024-01-29,37371.68,37371.68,37371.68,142.76309,142.76309,142.76309,28.874506,28.874506,28.874506,0.11030314,0.11030314,0.11030314
Australia,2024-02-05,37597.137,37597.137,37597.137,143.62436,143.62436,143.62436,32.20784,32.20784,32.20784,0.123036765,0.123036765,0.123036765
Australia,2024-02-12,37867.758,37867.758,37867.758,144.65816,144.65816,144.65816,38.66022,38.66022,38.66022,0.14768542,0.14768542,0.14768542
Australia,2024-02-19,38041.71,38041.71,38041.71,145.32268,145.32268,145.32268,24.850695,24.850695,24.850695,0.09493183,0.09493183,0.09493183
Australia,2024-02-26,38120.633,38423.348,38032.367,145.62416,146.78056,145.28697,11.274673,54.51942,-1.3348094,0.04307024,0.20826896,-0.005099089
Australia,2024-03-04,38198.004,38776.3,38041.363,145.91972,148.12886,145.32133,11.052674,54.43798,-2.020935,0.042222183,0.20795785,-0.007720149
Australia,2024-03-11,38547.824,38999.01,37928.902,147.25607,148.97963,144.89172,49.974648,49.974648,-33.909294,0.19090754,0.19090754,-0.12953646
Australia,2024-03-18,38873.113,39276.88,37763.652,148.4987,150.0411,144.26047,46.469746,46.469746,-37.135513,0.1775185,0.1775185,-0.1418609
Australia,2024-03-25,39221.305,39498.66,37489.883,149.82883,150.88835,143.21465,49.741592,49.741592,-37.005173,0.19001724,0.19001724,-0.141363
Australia,2024-04-01,39330.22,39949.8,37510.016,150.24487,152.61174,143.29155,15.558862,79.922905,0.32547605,0.059436217,0.30531248,0.001243347
Australia,2024-04-08,39693.37,40215.85,37561.457,151.63216,153.62808,143.48805,51.879147,63.731857,2.073029,0.1981829,0.24346128,0.007919153
Australia,2024-04-15,40108.89,40522.793,37234.95,153.21947,154.80061,142.24077,59.359814,59.359814,-42.74255,0.22675969,0.22675969,-0.16328028
Australia,2024-04-22,40606.33,40827.293,36924.98,155.11974,155.96384,141.05666,71.06257,71.06257,-41.174393,0.27146524,0.27146524,-0.15728979
Australia,2024-04-29,40931.836,41163.453,36920.29,156.3632,157.248,141.03874,46.5011,62.178345,-0.67014587,0.17763828,0.23752673,-0.002560016
Australia,2024-05-06,41360.81,41497.05,36943.23,158.00192,158.52237,141.12637,61.282005,61.282005,-10.546774,0.23410264,0.23410264,-0.0402896
Australia,2024-05-13,41678.83,41694.844,36586.453,159.21678,159.27795,139.76346,45.431282,45.431282,-44.134518,0.17355148,0.17355148,-0.16859771
Australia,2024-05-20,41993.395,41993.395,36250.18,160.41844,160.41844,138.47887,44.937706,45.79016,-44.054024,0.17166597,0.17492242,-0.16829023
Australia,2024-05-27,42395.59,42395.59,35882.707,161.95486,161.95486,137.07509,57.456806,57.456806,-44.194485,0.21949004,0.21949004,-0.1688268
Australia,2024-06-03,42513.074,42513.074,35743.715,162.40367,162.40367,136.54413,16.783611,42.223522,-38.071503,0.06411487,0.16129756,-0.14543648
Australia,2024-06-10,42745.824,42745.824,35622.97,163.2928,163.2928,136.08287,33.24992,43.679714,-44.837276,0.1270176,0.16686034,-0.17128232
Australia,2024-06-17,42719.613,42719.613,35541.305,163.19267,163.19267,135.7709,-3.7443173,58.42409,-51.284294,-0.01430362,0.22318515,-0.1959105
Austria,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2020-01-27,93.91292,93.91292,93.91292,1.0505251,1.0505251,1.0505251,13.416132,13.416132,13.416132,0.15007502,0.15007502,0.15007502
Austria,2020-02-03,-49.007492,-49.007492,-49.007492,-0.54820573,-0.54820573,-0.54820573,-20.417202,-20.417202,-20.417202,-0.22839011,-0.22839011,-0.22839011
Austria,2020-02-10,-139.4279,-139.4279,-139.4279,-1.559663,-1.559663,-1.559663,-12.917202,-12.917202,-12.917202,-0.14449391,-0.14449391,-0.14449391
Austria,2020-02-17,-234.18164,-234.18164,-234.18164,-2.6195939,-2.6195939,-2.6195939,-13.536249,-13.536249,-13.536249,-0.15141867,-0.15141867,-0.15141867
Austria,2020-02-24,-298.48615,-298.48615,-298.48615,-3.3389142,-3.3389142,-3.3389142,-9.186357,-9.186357,-9.186357,-0.10276007,-0.10276007,-0.10276007
Austria,2020-03-02,-327.79065,-327.79065,-327.79065,-3.666719,-3.666719,-3.666719,-4.1863565,-4.1863565,-4.1863565,-0.046829257,-0.046829257,-0.046829257
Austria,2020-03-09,-334.89514,-334.89514,-334.89514,-3.746191,-3.746191,-3.746191,-1.0149277,-1.0149277,-1.0149277,-0.011353146,-0.011353146,-0.011353146
Austria,2020-03-16,-114.599625,-114.599625,-114.599625,-1.28193,-1.28193,-1.28193,31.470787,31.470787,31.470787,0.3520373,0.3520373,0.3520373
Austria,2020-03-23,-14.10412,-14.10412,-14.10412,-0.15777096,-0.15777096,-0.15777096,14.356501,14.356501,14.356501,0.16059414,0.16059414,0.16059414
Austria,2020-03-30,211.79138,211.79138,211.79138,2.3691328,2.3691328,2.3691328,32.270786,32.270786,32.270786,0.36098623,0.36098623,0.36098623
Austria,2020-04-06,449.8869,449.8869,449.8869,5.0325074,5.0325074,5.0325074,34.013645,34.013645,34.013645,0.3804821,0.3804821,0.3804821
Austria,2020-04-13,607.7824,607.7824,607.7824,6.7987523,6.7987523,6.7987523,22.556501,22.556501,22.556501,0.25232065,0.25232065,0.25232065
Austria,2020-04-20,707.8779,707.8779,707.8779,7.9184365,7.9184365,7.9184365,14.299358,14.299358,14.299358,0.15995494,0.15995494,0.15995494
Austria,2020-04-27,705.5734,705.5734,705.5734,7.892658,7.892658,7.892658,-0.32921347,-0.32921347,-0.32921347,-0.0036826353,-0.0036826353,-0.0036826353
Austria,2020-05-04,772.46893,772.46893,772.46893,8.640962,8.640962,8.640962,9.5565,9.5565,9.5565,0.106900565,0.106900565,0.106900565
Austria,2020-05-11,779.7644,779.7644,779.7644,8.72257,8.72257,8.72257,1.0422151,1.0422151,1.0422151,0.011658386,0.011658386,0.011658386
Austria,2020-05-18,825.4599,825.4599,825.4599,9.233728,9.233728,9.233728,6.5279293,6.5279293,6.5279293,0.07302247,0.07302247,0.07302247
Austria,2020-05-25,811.3554,811.3554,811.3554,9.075953,9.075953,9.075953,-2.0149279,-2.0149279,-2.0149279,-0.022539308,-0.022539308,-0.022539308
Austria,2020-06-01,872.2509,872.2509,872.2509,9.75714,9.75714,9.75714,8.699358,8.699358,8.699358,0.09731242,0.09731242,0.09731242
Austria,2020-06-08,876.1464,876.1464,876.1464,9.800715,9.800715,9.800715,0.5565008,0.5565008,0.5565008,0.0062251077,0.0062251077,0.0062251077
Austria,2020-06-15,864.8419,864.8419,864.8419,9.674262,9.674262,9.674262,-1.6149278,-1.6149278,-1.6149278,-0.018064843,-0.018064843,-0.018064843
Austria,2020-06-22,888.33746,888.33746,888.33746,9.937086,9.937086,9.937086,3.3565009,3.3565009,3.3565009,0.03754636,0.03754636,0.03754636
Austria,2020-06-29,997.433,997.433,997.433,11.157446,11.157446,11.157446,15.5850725,15.5850725,15.5850725,0.17433713,0.17433713,0.17433713
Austria,2020-07-06,988.3285,988.3285,988.3285,11.055602,11.055602,11.055602,-1.300642,-1.300642,-1.300642,-0.014549192,-0.014549192,-0.014549192
Austria,2020-07-13,947.824,947.824,947.824,10.602512,10.602512,10.602512,-5.7863564,-5.7863564,-5.7863564,-0.06472712,-0.06472712,-0.06472712
Austria,2020-07-20,894.31946,894.31946,894.31946,10.004003,10.004003,10.004003,-7.6434994,-7.6434994,-7.6434994,-0.08550142,-0.08550142,-0.08550142
Austria,2020-07-27,901.815,901.815,901.815,10.087848,10.087848,10.087848,1.0707865,1.0707865,1.0707865,0.011977991,0.011977991,0.011977991
Austria,2020-08-03,892.91046,892.91046,892.91046,9.988241,9.988241,9.988241,-1.2720706,-1.2720706,-1.2720706,-0.014229587,-0.014229587,-0.014229587
Austria,2020-08-10,1025.606,1025.606,1025.606,11.472594,11.472594,11.472594,18.956501,18.956501,18.956501,0.21205048,0.21205048,0.21205048
Austria,2020-08-17,1049.1014,1049.1014,1049.1014,11.735419,11.735419,11.735419,3.3565009,3.3565009,3.3565009,0.03754636,0.03754636,0.03754636
Austria,2020-08-24,1100.597,1100.597,1100.597,12.311456,12.311456,12.311456,7.3565006,7.3565006,7.3565006,0.08229101,0.08229101,0.08229101
Austria,2020-08-31,1231.6925,1231.6925,1231.6925,13.777911,13.777911,13.777911,18.72793,18.72793,18.72793,0.20949364,0.20949364,0.20949364
Austria,2020-09-07,1359.188,1359.188,1359.188,15.204097,15.204097,15.204097,18.213644,18.213644,18.213644,0.20374076,0.20374076,0.20374076
Austria,2020-09-14,1486.4835,1486.4835,1486.4835,16.628044,16.628044,16.628044,18.185072,18.185072,18.185072,0.20342116,0.20342116,0.20342116
Austria,2020-09-21,1536.1791,1536.1791,1536.1791,17.183947,17.183947,17.183947,7.099358,7.099358,7.099358,0.07941456,0.07941456,0.07941456
Austria,2020-09-28,1589.0746,1589.0746,1589.0746,17.775644,17.775644,17.775644,7.556501,7.556501,7.556501,0.08452824,0.08452824,0.08452824
Austria,2020-10-05,1680.37,1680.37,1680.37,18.79689,18.79689,18.79689,13.042215,13.042215,13.042215,0.14589232,0.14589232,0.14589232
Austria,2020-10-12,1777.4656,1777.4656,1777.4656,19.883017,19.883017,19.883017,13.870787,13.870787,13.870787,0.15516086,0.15516086,0.15516086
Austria,2020-10-19,2030.7611,2030.7611,2030.7611,22.716421,22.716421,22.716421,36.185074,36.185074,36.185074,0.40477207,0.40477207,0.40477207
Austria,2020-10-26,2394.0566,2394.0566,2394.0566,26.780304,26.780304,26.780304,51.899357,51.899357,51.899357,0.5805546,0.5805546,0.5805546
Austria,2020-11-02,2878.9521,2878.9521,2878.9521,32.204422,32.204422,32.204422,69.27079,69.27079,69.27079,0.7748742,0.7748742,0.7748742
Austria,2020-11-09,3599.8477,3599.8477,3599.8477,40.268475,40.268475,40.268475,102.98507,102.98507,102.98507,1.1520077,1.1520077,1.1520077
Austria,2020-11-16,4453.143,4453.143,4453.143,49.81358,49.81358,49.81358,121.89936,121.89936,121.89936,1.363586,1.363586,1.363586
Austria,2020-11-23,5325.239,5325.239,5325.239,59.568977,59.568977,59.568977,124.585075,124.585075,124.585075,1.3936287,1.3936287,1.3936287
Austria,2020-11-30,6256.534,6256.534,6256.534,69.9866,69.9866,69.9866,133.04222,133.04222,133.04222,1.4882317,1.4882317,1.4882317
Austria,2020-12-07,7118.03,7118.03,7118.03,79.62343,79.62343,79.62343,123.070786,123.070786,123.070786,1.3766897,1.3766897,1.3766897
Austria,2020-12-14,7709.725,7709.725,7709.725,86.24223,86.24223,86.24223,84.52793,84.52793,84.52793,0.94554305,0.94554305,0.94554305
Austria,2020-12-21,8087.821,8087.821,8087.821,90.471664,90.471664,90.471664,54.013645,54.013645,54.013645,0.60420537,0.60420537,0.60420537
Austria,2020-12-28,8374.871,8374.871,8374.871,93.68266,93.68266,93.68266,41.00722,41.00722,41.00722,0.4587134,0.4587134,0.4587134
Austria,2021-01-04,8541.216,8541.216,8541.216,95.54342,95.54342,95.54342,23.763536,23.763536,23.763536,0.26582277,0.26582277,0.26582277
Austria,2021-01-11,8654.561,8654.561,8654.561,96.81132,96.81132,96.81132,16.192108,16.192108,16.192108,0.18112753,0.18112753,0.18112753
Austria,2021-01-18,8859.072,8859.072,8859.072,99.099014,99.099014,99.099014,29.215918,29.215918,29.215918,0.32681397,0.32681397,0.32681397
Austria,2021-01-25,9036.417,9036.417,9036.417,101.08282,101.08282,101.08282,25.334965,25.334965,25.334965,0.283401,0.283401,0.283401
Austria,2021-02-01,9046.095,9046.095,9046.095,101.19108,101.19108,101.19108,1.3825842,1.3825842,1.3825842,0.015465811,0.015465811,0.015465811
Austria,2021-02-08,8967.939,8967.939,8967.939,100.316826,100.316826,100.316826,-11.165035,-11.165035,-11.165035,-0.12489388,-0.12489388,-0.12489388
Austria,2021-02-15,8875.284,8875.284,8875.284,99.280365,99.280365,99.280365,-13.236464,-13.236464,-13.236464,-0.14806522,-0.14806522,-0.14806522
Austria,2021-02-22,8720.296,8720.296,8720.296,97.54664,97.54664,97.54664,-22.141226,-22.141226,-22.141226,-0.24767533,-0.24767533,-0.24767533
Austria,2021-03-01,8470.757,8470.757,8470.757,94.75525,94.75525,94.75525,-35.648476,-35.648476,-35.648476,-0.3987696,-0.3987696,-0.3987696
Austria,2021-03-08,8451.217,8451.217,8451.217,94.53668,94.53668,94.53668,-2.7913322,-2.7913322,-2.7913322,-0.031224294,-0.031224294,-0.031224294
Austria,2021-03-15,8417.878,8417.878,8417.878,94.16374,94.16374,94.16374,-4.7627606,-4.7627606,-4.7627606,-0.053277012,-0.053277012,-0.053277012
Austria,2021-03-22,8455.938,8455.938,8455.938,94.58949,94.58949,94.58949,5.437239,5.437239,5.437239,0.060821835,0.060821835,0.060821835
Austria,2021-03-29,8566.199,8566.199,8566.199,95.82289,95.82289,95.82289,15.751525,15.751525,15.751525,0.17619911,0.17619911,0.17619911
Austria,2021-04-05,8629.86,8629.86,8629.86,96.535,96.535,96.535,9.094382,9.094382,9.094382,0.101731226,0.101731226,0.101731226
Austria,2021-04-12,8764.721,8764.721,8764.721,98.04358,98.04358,98.04358,19.26581,19.26581,19.26581,0.21551047,0.21551047,0.21551047
Austria,2021-04-19,8917.381,8917.381,8917.381,99.75127,99.75127,99.75127,21.808668,21.808668,21.808668,0.24395528,0.24395528,0.24395528
Austria,2021-04-26,9125.242,9125.242,9125.242,102.07643,102.07643,102.07643,29.694382,29.694382,29.694382,0.33216617,0.33216617,0.33216617
Austria,2021-05-03,9304.702,9304.702,9304.702,104.08391,104.08391,104.08391,25.63724,25.63724,25.63724,0.2867823,0.2867823,0.2867823
Austria,2021-05-10,9453.363,9453.363,9453.363,105.74685,105.74685,105.74685,21.23724,21.23724,21.23724,0.2375632,0.2375632,0.2375632
Austria,2021-05-17,9497.424,9497.424,9497.424,106.239716,106.239716,106.239716,6.294382,6.294382,6.294382,0.070409976,0.070409976,0.070409976
Austria,2021-05-24,9548.885,9548.885,9548.885,106.81537,106.81537,106.81537,7.351525,7.351525,7.351525,0.082235344,0.082235344,0.082235344
Austria,2021-05-31,9723.545,9723.545,9723.545,108.76915,108.76915,108.76915,24.951525,24.951525,24.951525,0.2791118,0.2791118,0.2791118
Austria,2021-06-07,9855.206,9855.206,9855.206,110.24193,110.24193,110.24193,18.808668,18.808668,18.808668,0.2103968,0.2103968,0.2103968
Austria,2021-06-14,9996.866,9996.866,9996.866,111.82657,111.82657,111.82657,20.23724,20.23724,20.23724,0.22637703,0.22637703,0.22637703
Austria,2021-06-21,10228.327,10228.327,10228.327,114.415726,114.415726,114.415726,33.06581,33.06581,33.06581,0.3698795,0.3698795,0.3698795
Austria,2021-06-28,10319.588,10319.588,10319.588,115.43658,115.43658,115.43658,13.037239,13.037239,13.037239,0.14583667,0.14583667,0.14583667
Austria,2021-07-05,10340.448,10340.448,10340.448,115.66993,115.66993,115.66993,2.9800963,2.9800963,2.9800963,0.03333584,0.03333584,0.03333584
Austria,2021-07-12,10404.109,10404.109,10404.109,116.38205,116.38205,116.38205,9.094382,9.094382,9.094382,0.101731226,0.101731226,0.101731226
Austria,2021-07-19,10495.37,10495.37,10495.37,117.40291,117.40291,117.40291,13.037239,13.037239,13.037239,0.14583667,0.14583667,0.14583667
Austria,2021-07-26,10523.631,10523.631,10523.631,117.71903,117.71903,117.71903,4.037239,4.037239,4.037239,0.04516121,0.04516121,0.04516121
Austria,2021-08-02,10460.892,10460.892,10460.892,117.01722,117.01722,117.01722,-8.962761,-8.962761,-8.962761,-0.100258894,-0.100258894,-0.100258894
Austria,2021-08-09,10642.752,10642.752,10642.752,119.051544,119.051544,119.051544,25.980097,25.980097,25.980097,0.29061756,0.29061756,0.29061756
Austria,2021-08-16,10790.213,10790.213,10790.213,120.701065,120.701065,120.701065,21.065811,21.065811,21.065811,0.23564556,0.23564556,0.23564556
Austria,2021-08-23,10910.474,10910.474,10910.474,122.04632,122.04632,122.04632,17.180096,17.180096,17.180096,0.19217934,0.19217934,0.19217934
Austria,2021-08-30,11012.734,11012.734,11012.734,123.19022,123.19022,123.19022,14.608667,14.608667,14.608667,0.16341491,0.16341491,0.16341491
Austria,2021-09-06,11249.595,11249.595,11249.595,125.83978,125.83978,125.83978,33.83724,33.83724,33.83724,0.37850884,0.37850884,0.37850884
Austria,2021-09-13,11391.855,11391.855,11391.855,127.43114,127.43114,127.43114,20.322954,20.322954,20.322954,0.22733584,0.22733584,0.22733584
Austria,2021-09-20,11532.916,11532.916,11532.916,129.00906,129.00906,129.00906,20.151525,20.151525,20.151525,0.22541821,0.22541821,0.22541821
Austria,2021-09-27,11723.377,11723.377,11723.377,131.13959,131.13959,131.13959,27.208668,27.208668,27.208668,0.30436054,0.30436054,0.30436054
Austria,2021-10-04,11800.037,11800.037,11800.037,131.99713,131.99713,131.99713,10.951525,10.951525,10.951525,0.12250552,0.12250552,0.12250552
Austria,2021-10-11,11900.098,11900.098,11900.098,133.11642,133.11642,133.11642,14.294382,14.294382,14.294382,0.15989926,0.15989926,0.15989926
Austria,2021-10-18,12102.959,12102.959,12102.959,135.38565,135.38565,135.38565,28.980097,28.980097,28.980097,0.32417604,0.32417604,0.32417604
Austria,2021-10-25,12468.02,12468.02,12468.02,139.46928,139.46928,139.46928,52.151524,52.151524,52.151524,0.5833754,0.5833754,0.5833754
Austria,2021-11-01,12885.08,12885.08,12885.08,144.13458,144.13458,144.13458,59.580097,59.580097,59.580097,0.66647255,0.66647255,0.66647255
Austria,2021-11-08,13414.741,13414.741,13414.741,150.05946,150.05946,150.05946,75.66581,75.66581,75.66581,0.84641,0.84641,0.84641
Austria,2021-11-15,13960.401,13960.401,13960.401,156.1633,156.1633,156.1633,77.95152,77.95152,77.95152,0.87197834,0.87197834,0.87197834
Austria,2021-11-22,14561.462,14561.462,14561.462,162.88687,162.88687,162.88687,85.865814,85.865814,85.865814,0.9605088,0.9605088,0.9605088
Austria,2021-11-29,15203.323,15203.323,15203.323,170.06682,170.06682,170.06682,91.69438,91.69438,91.69438,1.0257082,1.0257082,1.0257082
Austria,2021-12-06,15707.384,15707.384,15707.384,175.70532,175.70532,175.70532,72.00867,72.00867,72.00867,0.80550057,0.80550057,0.80550057
Austria,2021-12-13,16017.645,16017.645,16017.645,179.17595,179.17595,179.17595,44.322952,44.322952,44.322952,0.4958037,0.4958037,0.4958037
Austria,2021-12-20,16207.1045,16207.1045,16207.1045,181.29529,181.29529,181.29529,27.065811,27.065811,27.065811,0.30276254,0.30276254,0.30276254
Austria,2021-12-27,16322.966,16322.966,16322.966,182.59132,182.59132,182.59132,16.551525,16.551525,16.551525,0.18514803,0.18514803,0.18514803
